created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,PM2.5_ATM_ug/m3
2020-09-26 00:00:00 UTC,9.87,14.02,14.75,7005,-93.37,13.94
2020-09-26 01:00:00 UTC,9.41,13.47,14.26,7065,-92.17,13.38
2020-09-26 02:00:00 UTC,9.24,12.7,13.2,7125,-91.7,12.3
2020-09-26 03:00:00 UTC,9.94,13.62,14.1,7185,-93.3,13.46
2020-09-26 04:00:00 UTC,13.19,17.42,17.97,7245,-93.67,17.21
2020-09-26 05:00:00 UTC,25.14,32.19,33,7305,-92.9,28.31
2020-09-26 06:00:00 UTC,29.99,39.17,40.38,281.46,-92.21,33.9
2020-09-26 07:00:00 UTC,23.55,30.76,31.83,76,-93.53,28.64
2020-09-26 08:00:00 UTC,24.52,32.27,33.45,136,-92.83,29.59
2020-09-26 09:00:00 UTC,24.43,32.26,33.27,196,-91.9,29.28
2020-09-26 10:00:00 UTC,21.89,28.4,29.34,256,-92,26.92
2020-09-26 11:00:00 UTC,20.03,26.42,27.39,316,-93.17,25.19
2020-09-26 12:00:00 UTC,15.32,19.19,19.73,376,-93.5,18.2
2020-09-26 13:00:00 UTC,12.95,16.6,17.12,436,-93.9,16.35
2020-09-26 14:00:00 UTC,14.08,17.62,18.17,496,-93.27,16.95
2020-09-26 15:00:00 UTC,14.92,19,19.59,556,-93.43,18.46
2020-09-26 16:00:00 UTC,14.11,17.78,18.24,616,-93.3,17.06
2020-09-26 17:00:00 UTC,15.04,19.48,20.23,676,-93.87,19
2020-09-26 18:00:00 UTC,18.11,23.11,23.98,736,-93.07,21.79
2020-09-26 19:00:00 UTC,16.74,21.13,21.82,796,-93.17,19.42
2020-09-26 20:00:00 UTC,15.17,19.71,20.45,856,-92.83,18.04
2020-09-26 21:00:00 UTC,22.41,30.97,32.39,916,-92.5,26.32
2020-09-26 22:00:00 UTC,6.78,9.15,9.57,976,-92.43,9.04
2020-09-26 23:00:00 UTC,10.71,15.06,15.94,1036,-92.93,15.05
2020-09-27 00:00:00 UTC,7.1,9.83,10.23,1096,-91.93,9.78
2020-09-27 01:00:00 UTC,6.04,8.67,9.17,1156,-93.4,8.67
2020-09-27 02:00:00 UTC,7.32,10.83,11.36,1216,-92.2,10.77
2020-09-27 03:00:00 UTC,8.77,12.89,13.58,1276,-93.3,12.89
2020-09-27 04:00:00 UTC,17.42,24.81,25.91,1336,-92.23,23.69
2020-09-27 05:00:00 UTC,17.32,23.44,24.44,1396,-93.03,23.01
2020-09-27 06:00:00 UTC,18.59,25.5,26.52,1456,-93.43,24.67
2020-09-27 07:00:00 UTC,14.45,19.9,20.67,1516,-92.83,19.83
2020-09-27 08:00:00 UTC,16.58,21.9,22.69,1576,-93.17,21.12
2020-09-27 09:00:00 UTC,12.81,17.44,18.04,1636,-93.03,17.2
2020-09-27 10:00:00 UTC,10.54,14.01,14.55,1696,-91.87,13.86
2020-09-27 11:00:00 UTC,14.4,19,19.72,1756,-92.4,18.37
2020-09-27 12:00:00 UTC,17.63,23.89,24.84,1816,-93.37,23.2
2020-09-27 13:00:00 UTC,22.84,31.01,32.26,1876,-91.97,27.96
2020-09-27 14:00:00 UTC,15.04,20.29,21.1,1936,-93.83,19.82
2020-09-27 15:00:00 UTC,10.18,13.93,14.66,2000,-93.95,13.91
2020-09-27 16:00:00 UTC,16.26,22.08,23.05,2058.07,-92.72,21.32
2020-09-27 17:00:00 UTC,14.32,18.95,19.71,2118,-92.83,18.21
2020-09-27 18:00:00 UTC,13.48,17.82,18.45,2178,-93.2,17.15
2020-09-27 19:00:00 UTC,15.17,19.78,20.49,2238,-92.87,18.86
2020-09-27 20:00:00 UTC,18.14,23.29,24.09,2298,-93,21.22
2020-09-27 21:00:00 UTC,12.62,16.78,17.38,2358,-92.37,16.39
2020-09-27 22:00:00 UTC,11.52,15.68,16.42,2418,-92.93,15.35
2020-09-27 23:00:00 UTC,12.16,16.18,16.76,2478,-92.3,15.52
2020-09-28 00:00:00 UTC,9.47,13.12,13.71,2538,-92.4,13.07
2020-09-28 01:00:00 UTC,8.01,11.31,11.9,2598,-91.77,11.31
2020-09-28 02:00:00 UTC,5.66,8.07,8.43,2658,-92.17,8.07
2020-09-28 03:00:00 UTC,6.57,9.02,9.38,2718,-92.27,9.02
2020-09-28 04:00:00 UTC,12.57,16.49,17.1,2778,-91.87,16.28
2020-09-28 05:00:00 UTC,19.73,25.44,26.16,2838,-92.37,24.21
2020-09-28 06:00:00 UTC,22.59,29.66,30.55,28,-93.29,28.23
2020-09-28 07:00:00 UTC,18.55,25.07,25.98,86,-93.37,24.84
2020-09-28 08:00:00 UTC,13.32,17.89,18.49,146,-92.47,17.85
2020-09-28 09:00:00 UTC,13.15,16.75,17.23,206,-92.93,16.11
2020-09-28 10:00:00 UTC,12.78,16.32,16.73,266,-93.43,16
2020-09-28 11:00:00 UTC,13.99,18.23,18.9,326,-92.4,17.87
2020-09-28 12:00:00 UTC,21.9,29.18,30.2,386,-92.6,27.37
2020-09-28 13:00:00 UTC,20.88,28.29,29.42,446,-92.6,26.79
2020-09-28 14:00:00 UTC,16.53,21.14,21.83,506,-92.53,20.27
2020-09-28 15:00:00 UTC,14.84,18.93,19.59,566,-93.13,18.44
2020-09-28 16:00:00 UTC,18.93,24.64,25.58,626,-93.97,23.34
2020-09-28 17:00:00 UTC,25.04,33.4,34.74,685.21,-92.66,30.43
2020-09-28 18:00:00 UTC,34.31,48.25,50.76,745.34,-92.45,39.29
2020-09-28 19:00:00 UTC,17.96,23.89,24.85,806,-92.33,22.6
2020-09-28 20:00:00 UTC,11.91,15.26,15.8,866,-92.07,14.75
2020-09-28 21:00:00 UTC,10.11,12.85,13.35,926,-92.27,12.21
2020-09-28 22:00:00 UTC,12.42,16.47,17.12,986,-94.03,15.82
2020-09-28 23:00:00 UTC,7.84,11.24,11.86,1046,-91.63,11.2
2020-09-29 00:00:00 UTC,6.7,9.74,10.31,1106,-91.47,9.74
2020-09-29 01:00:00 UTC,7.88,11.19,11.82,1166,-91.53,11.18
2020-09-29 02:00:00 UTC,10.5,14.57,15.25,1226,-92.37,14.39
2020-09-29 03:00:00 UTC,18.57,28.68,30.33,1286,-92.73,26.23
2020-09-29 04:00:00 UTC,10.72,14.06,14.6,1346,-91.27,13.88
2020-09-29 05:00:00 UTC,26.95,34.94,36.01,1406,-92.9,31.07
2020-09-29 06:00:00 UTC,21.14,28.15,29.17,68.66,-91.34,27.27
2020-09-29 07:00:00 UTC,17.43,24.14,25.11,76,-93.17,23.96
2020-09-29 08:00:00 UTC,14.4,19.82,20.57,136.66,-93.69,19.8
2020-09-29 09:00:00 UTC,24.01,32.25,33.5,196,-93.07,30.37
2020-09-29 10:00:00 UTC,21.2,28.84,29.99,256,-92.5,27.69
2020-09-29 11:00:00 UTC,19.22,24.66,25.44,316,-93.07,23.21
2020-09-29 12:00:00 UTC,15.27,19.62,20.29,376,-92.97,19.12
2020-09-29 13:00:00 UTC,14.18,18.09,18.64,436,-92.13,17.68
2020-09-29 14:00:00 UTC,12.81,15.79,16.26,496,-92.1,15.22
2020-09-29 15:00:00 UTC,13.82,17.69,18.24,556,-92.13,17.32
2020-09-29 16:00:00 UTC,14.88,18.7,19.18,616,-92.5,17.79
2020-09-29 17:00:00 UTC,15.77,20.64,21.43,674.57,-91.61,19.82
2020-09-29 18:00:00 UTC,20.39,26.48,27.5,735.43,-92.64,25.02
2020-09-29 19:00:00 UTC,21.15,26.98,27.75,795,-92.13,24.94
2020-09-29 20:00:00 UTC,16.46,21.3,22.06,855,-92.3,20.45
2020-09-29 21:00:00 UTC,16.73,23.33,24.45,915,-91.6,21.88
2020-09-29 22:00:00 UTC,23.18,34.72,36.6,975,-92.8,30.82
2020-09-29 23:00:00 UTC,13.83,20.58,21.65,1035,-91.8,19.85
2020-09-30 00:00:00 UTC,10.43,15.48,16.36,1095,-91.93,15.28
2020-09-30 01:00:00 UTC,7.82,11.46,12.15,1155,-92.9,11.46
2020-09-30 02:00:00 UTC,7.76,11.11,11.72,1215,-92.17,10.95
2020-09-30 03:00:00 UTC,10.74,14.31,14.95,1275,-92.17,14.14
2020-09-30 04:00:00 UTC,26.17,35.34,36.6,1335,-92.03,31.55
2020-09-30 05:00:00 UTC,24.56,31.83,32.84,1395,-92.57,28.94
2020-09-30 06:00:00 UTC,23.5,29.82,30.76,1455,-91.57,26.95
2020-09-30 07:00:00 UTC,15.44,20.52,21.48,1515,-91.33,20.1
2020-09-30 08:00:00 UTC,19.8,26.19,27.09,1575,-92.1,24.46
2020-09-30 09:00:00 UTC,13.77,18.03,18.65,1635,-91.73,17.69
2020-09-30 10:00:00 UTC,14.16,18.08,18.7,1695,-91.9,17.43
2020-09-30 11:00:00 UTC,19.47,25.19,25.99,1755,-93.37,22.96
2020-09-30 12:00:00 UTC,15.96,21.7,22.64,1815,-92.83,21.13
2020-09-30 13:00:00 UTC,16.78,21.89,22.75,1875,-92.8,21.28
2020-09-30 14:00:00 UTC,16.7,22.08,22.91,1935,-93.8,21.11
2020-09-30 15:00:00 UTC,14.41,18.67,19.4,1995,-92.93,18.18
2020-09-30 16:00:00 UTC,18.26,23.52,24.35,2055,-93.53,22.46
2020-09-30 17:00:00 UTC,20.55,27.11,28.03,2115.5,-93.11,25.81
2020-09-30 18:00:00 UTC,28.84,39.23,40.88,2175.11,-92.63,33.51
2020-09-30 19:00:00 UTC,26,36.17,38,2235,-93.13,31.6
2020-09-30 20:00:00 UTC,18.15,24.63,25.55,2295,-92.6,24.1
2020-09-30 21:00:00 UTC,13.06,17.96,18.67,2355,-94.13,17.86
2020-09-30 22:00:00 UTC,17.1,24.91,26.41,2415,-91.93,24.34
2020-09-30 23:00:00 UTC,13.9,19.98,21.09,2475,-92.5,19.5
2020-10-01 00:00:00 UTC,14.64,21.43,22.63,2535,-93.17,20.71
2020-10-01 01:00:00 UTC,12.81,18.64,19.72,2595,-92.57,18.3
2020-10-01 02:00:00 UTC,10.77,15.67,16.59,2655,-93.77,15.61
2020-10-01 03:00:00 UTC,15.78,22.24,23.4,2715,-92.07,21.83
2020-10-01 04:00:00 UTC,19.49,26.11,27.22,2775,-92.27,25.29
2020-10-01 05:00:00 UTC,24.99,34.16,35.57,2835,-93.07,30
2020-10-01 06:00:00 UTC,20.82,27.26,28.22,2895,-93.37,25.12
2020-10-01 07:00:00 UTC,18.39,24.36,25.32,2955,-93.97,23.97
2020-10-01 08:00:00 UTC,22.22,28.44,29.32,3015,-93.33,26.48
2020-10-01 09:00:00 UTC,15.73,20.69,21.55,3075,-92.83,20.29
2020-10-01 10:00:00 UTC,16.4,22.12,23.02,3135,-93.03,21.73
2020-10-01 11:00:00 UTC,14.5,18.77,19.59,3195,-93.53,17.99
2020-10-01 12:00:00 UTC,14.94,19.08,19.65,3255,-92.57,18.4
2020-10-01 13:00:00 UTC,12.38,15.94,16.56,3315,-92.9,15.84
2020-10-01 14:00:00 UTC,13.08,16.78,17.42,3375,-91.73,16.19
2020-10-01 15:00:00 UTC,15.71,20.15,20.89,3435,-91.9,19.42
2020-10-01 16:00:00 UTC,14.8,19.26,20.15,3495,-91.87,18.29
2020-10-01 17:00:00 UTC,13.39,17.56,18.39,3554.64,-91.86,17.37
2020-10-01 18:00:00 UTC,18.39,24.24,25.14,3616,-91.6,22.94
2020-10-01 19:00:00 UTC,16.94,21.73,22.43,3676,-91.37,20.94
2020-10-01 20:00:00 UTC,15.88,20.53,21.29,3736,-92.23,19.55
2020-10-01 21:00:00 UTC,10.99,14.45,15.09,3796,-92.57,14.33
2020-10-01 22:00:00 UTC,15.17,21.07,22.08,3856,-93.1,20.67
2020-10-01 23:00:00 UTC,12.32,18.16,19.16,3916,-92.6,18.14
2020-10-02 00:00:00 UTC,7.33,10.61,11.17,3976,-93.27,10.61
2020-10-02 01:00:00 UTC,10.25,14.86,15.68,4036,-92.1,14.51
2020-10-02 02:00:00 UTC,14.18,18.86,19.6,4096,-92.47,17.94
2020-10-02 03:00:00 UTC,16.16,22.44,23.4,4156,-91.67,21.54
2020-10-02 04:00:00 UTC,19.46,25.88,27.01,4216,-92.13,24.97
2020-10-02 05:00:00 UTC,41.11,52.91,54.76,4276,-91.8,42.49
2020-10-02 06:00:00 UTC,39.33,51.71,53.57,4336,-92.87,41.35
2020-10-02 07:00:00 UTC,23.96,32.9,34.32,1371.55,-91.86,30.08
2020-10-02 08:00:00 UTC,17.78,24.44,25.49,70,-92.67,23.84
2020-10-02 09:00:00 UTC,18.2,23.89,24.79,130,-93.33,22.65
2020-10-02 10:00:00 UTC,13.3,17.18,17.86,190,-92.5,16.92
2020-10-02 11:00:00 UTC,12.8,16.66,17.2,250,-93.1,15.91
2020-10-02 12:00:00 UTC,13.17,16.61,17.16,310,-92.87,16.34
2020-10-02 13:00:00 UTC,11.11,14.05,14.59,370,-91.77,14
2020-10-02 14:00:00 UTC,13.87,17.31,17.79,429.21,-92.24,17.04
2020-10-02 15:00:00 UTC,11.94,15.3,15.78,489.83,-93,15.18
2020-10-02 16:00:00 UTC,13.57,17.25,17.74,550.03,-93.1,17.12
2020-10-02 17:00:00 UTC,18.06,23.24,24.02,609.43,-92.71,22.32
2020-10-02 18:00:00 UTC,19.84,25.48,26.17,669.15,-92.67,24.26
2020-10-02 19:00:00 UTC,20.71,25.86,26.49,730.14,-92.21,24.6
2020-10-02 20:00:00 UTC,13.31,16.9,17.46,790,-93.2,16.18
2020-10-02 21:00:00 UTC,10.5,14.11,14.68,850,-92.8,14.03
2020-10-02 22:00:00 UTC,9.66,12.56,12.99,910,-91.9,11.93
2020-10-02 23:00:00 UTC,13.19,18.21,19.02,970,-93.33,17.73
2020-10-03 00:00:00 UTC,20.41,30.39,32.22,1030,-93.7,27.13
2020-10-03 01:00:00 UTC,11.98,17.74,18.74,1090,-92.97,17.72
2020-10-03 02:00:00 UTC,15.99,22.89,23.99,1150,-92.73,22.16
2020-10-03 03:00:00 UTC,13.75,19.41,20.18,1210,-91.8,18.63
2020-10-03 04:00:00 UTC,17.43,24.74,25.91,1270,-92.4,24.43
2020-10-03 05:00:00 UTC,24.54,34.93,36.43,1330,-91.93,32.18
2020-10-03 06:00:00 UTC,37.05,52.95,55.33,1390,-93.17,42.33
2020-10-03 07:00:00 UTC,37.83,53.26,55.66,1450,-91,41.92
2020-10-03 08:00:00 UTC,26.03,33.9,35.01,1510,-92.1,30.83
2020-10-03 09:00:00 UTC,27.13,34.52,35.45,1570,-92.33,30.78
2020-10-03 10:00:00 UTC,14.82,18.89,19.44,1630,-91.73,18.3
2020-10-03 11:00:00 UTC,12.67,15.84,16.23,1690,-92.83,15.31
2020-10-03 12:00:00 UTC,13.12,16.21,16.64,1750,-92.4,15.52
2020-10-03 13:00:00 UTC,13.25,16.39,16.81,1810,-91.4,15.93
2020-10-03 14:00:00 UTC,13.32,17.01,17.5,1870,-92.67,16.62
2020-10-03 15:00:00 UTC,10.27,13.1,13.51,1930,-93.3,13.07
2020-10-03 16:00:00 UTC,12.81,16.15,16.57,1990,-92,16.05
2020-10-03 17:00:00 UTC,14.73,18.56,19.14,2050,-93.5,18.02
2020-10-03 18:00:00 UTC,16.29,21.24,21.9,2110,-91.37,20.84
2020-10-03 19:00:00 UTC,21.76,29.63,30.9,2170,-92.67,26.73
2020-10-03 20:00:00 UTC,16.85,24.28,25.77,2230,-92.23,23.49
2020-10-03 21:00:00 UTC,18.13,25.95,27.3,2290,-92.87,24.16
2020-10-03 22:00:00 UTC,11.4,15.76,16.51,2350,-92.57,15.21
2020-10-03 23:00:00 UTC,15.03,19.45,20.12,2410,-91.47,17.67
2020-10-04 00:00:00 UTC,8.35,11.66,12.22,2470,-92.4,11.66
2020-10-04 01:00:00 UTC,16.85,25.16,26.65,2530,-94.93,23.63
2020-10-04 02:00:00 UTC,21.58,34.91,37.75,2590,-91.67,31.11
2020-10-04 03:00:00 UTC,8.02,11.57,12.21,2650,-92,11.57
2020-10-04 04:00:00 UTC,8.16,11.25,11.67,2710,-91.8,11.04
2020-10-04 05:00:00 UTC,22.01,30.63,31.89,2305,-92.13,28.17
2020-10-04 06:00:00 UTC,25.58,36.79,38.23,25.97,-91.38,32.61
2020-10-04 07:00:00 UTC,25.37,34.51,35.79,84,-91.77,30.71
2020-10-04 08:00:00 UTC,24.1,32.5,33.72,144,-93.2,28.59
2020-10-04 09:00:00 UTC,14.07,18.41,19,204,-93.3,18.19
2020-10-04 10:00:00 UTC,13.42,17.14,17.59,264,-93.67,16.81
2020-10-04 11:00:00 UTC,11.67,14.71,15.24,324,-93.47,14.15
2020-10-04 12:00:00 UTC,10.28,13.02,13.4,384,-93.53,12.75
2020-10-04 13:00:00 UTC,8.78,11.18,11.55,444,-93.17,11.14
2020-10-04 14:00:00 UTC,9.83,12.41,12.8,504,-93.1,12.26
2020-10-04 15:00:00 UTC,8.82,11.22,11.6,564,-93.13,11.16
2020-10-04 16:00:00 UTC,9.8,12.35,12.72,624,-93.37,12.25
2020-10-04 17:00:00 UTC,14.38,18.03,18.53,684,-92.9,16.91
2020-10-04 18:00:00 UTC,12.44,15.97,16.55,744,-92.23,15.44
2020-10-04 19:00:00 UTC,16.32,20.89,21.51,804,-92.13,20.2
2020-10-04 20:00:00 UTC,12.13,15.96,16.61,864,-92.07,15.76
2020-10-04 21:00:00 UTC,13.98,18.92,19.77,924,-92.87,18.36
2020-10-04 22:00:00 UTC,25.63,38.24,40.32,984,-91.57,33.18
2020-10-04 23:00:00 UTC,18.04,26.34,27.55,1044,-92.37,25.64
2020-10-05 00:00:00 UTC,11.11,15.36,15.97,1104,-92.37,14.97
2020-10-05 01:00:00 UTC,10.66,14.63,15.12,1164,-92.63,14.52
2020-10-05 02:00:00 UTC,12.71,18.08,19.08,1224,-92.47,18.01
2020-10-05 03:00:00 UTC,14.63,21.45,22.54,1284,-91.67,21.31
2020-10-05 04:00:00 UTC,14.14,19.98,20.85,1344,-92,19.88
2020-10-05 05:00:00 UTC,22.57,31.92,33.12,1404,-92.73,30.3
2020-10-05 06:00:00 UTC,26.03,35.63,36.96,1464,-92.7,32.62
2020-10-05 07:00:00 UTC,21.31,30.65,32.01,1524,-92.8,29.68
2020-10-05 08:00:00 UTC,21.03,30.44,31.71,1584,-92.03,29.33
2020-10-05 09:00:00 UTC,16.26,22.42,23.29,1644,-92.6,21.77
2020-10-05 10:00:00 UTC,16.37,21.7,22.41,1704,-92.57,20.78
2020-10-05 11:00:00 UTC,21.79,29.06,30.06,1763.21,-91.66,27.34
2020-10-05 12:00:00 UTC,18.64,24.62,25.41,1824,-92.77,23.75
2020-10-05 13:00:00 UTC,17.84,23.62,24.39,1884,-92.1,22.61
2020-10-05 14:00:00 UTC,15.37,19.84,20.49,1944,-93.57,19.24
2020-10-05 15:00:00 UTC,14.88,18.88,19.39,2004,-92.57,18.07
2020-10-05 16:00:00 UTC,14.48,18.68,19.23,2064,-92.23,18.11
2020-10-05 17:00:00 UTC,17.42,22.89,23.7,2123,-91.96,22.16
2020-10-05 18:00:00 UTC,23.68,30.36,31.28,2185.1,-93,27.82
2020-10-05 19:00:00 UTC,15.65,20.53,21.21,2245,-92.43,19.92
2020-10-05 20:00:00 UTC,15.61,20.73,21.52,2308.08,-93,20.29
2020-10-05 21:00:00 UTC,14.2,19.01,19.81,2365,-92.8,18.38
2020-10-05 22:00:00 UTC,12.55,17.28,18.1,2425,-92,17
2020-10-05 23:00:00 UTC,9.84,13.93,14.62,2485,-92.4,13.92
2020-10-06 00:00:00 UTC,10.4,14.87,15.66,2545,-91.63,14.87
2020-10-06 01:00:00 UTC,9.49,13.83,14.56,2605.43,-91.61,13.83
2020-10-06 02:00:00 UTC,9.72,13.82,14.34,2665,-92.33,13.75
2020-10-06 03:00:00 UTC,9.05,12.52,13.02,2725,-91.6,12.52
2020-10-06 04:00:00 UTC,9.06,12.33,12.76,2785,-92.37,12.32
2020-10-06 05:00:00 UTC,23.41,29.43,30.17,2845,-92.27,26.95
2020-10-06 06:00:00 UTC,27.44,35.74,36.7,2905,-91.77,32.71
2020-10-06 07:00:00 UTC,20.64,28.36,29.56,2965,-92,27.83
2020-10-06 08:00:00 UTC,21.18,28.24,29.25,3025,-93,27.31
2020-10-06 09:00:00 UTC,16.07,21.21,21.89,3085,-91.93,20.36
2020-10-06 10:00:00 UTC,11.28,15.21,15.81,3145,-93.33,15.2
2020-10-06 11:00:00 UTC,14.85,19.19,19.78,3205,-92.6,18.11
2020-10-06 12:00:00 UTC,16.41,21.19,21.93,3265,-93.3,20.5
2020-10-06 13:00:00 UTC,14.17,18.63,19.28,3325,-93.63,18.36
2020-10-06 14:00:00 UTC,16.24,21.43,22.21,3385,-93.1,20.64
2020-10-06 15:00:00 UTC,10.94,13.84,14.27,3445,-92.97,13.62
2020-10-06 16:00:00 UTC,13.23,16.85,17.39,3505,-92.43,16.64
2020-10-06 17:00:00 UTC,14.52,18.78,19.48,3565.03,-92.59,18.43
2020-10-06 18:00:00 UTC,18,24.6,25.74,3625.24,-93.38,23.01
2020-10-06 19:00:00 UTC,16.22,21.68,22.44,3685,-93.37,21.05
2020-10-06 20:00:00 UTC,18.98,27.13,28.46,3745,-93.97,24.76
2020-10-06 21:00:00 UTC,11.62,15.62,16.26,3805,-93.9,14.89
2020-10-06 22:00:00 UTC,12.04,16.08,16.78,3865,-92.87,15.25
2020-10-06 23:00:00 UTC,7.99,11.23,11.67,3925,-93.5,11.12
2020-10-07 00:00:00 UTC,7.96,11.18,11.61,3985,-93.67,11.12
2020-10-07 01:00:00 UTC,10.02,14.5,15.17,4045,-93.97,14.47
2020-10-07 02:00:00 UTC,9.33,13.45,14.05,4105,-93.2,13.45
2020-10-07 03:00:00 UTC,12.11,16.67,17.36,4165,-93.2,16.59
2020-10-07 04:00:00 UTC,11.7,15.86,16.39,4225,-93.3,15.85
2020-10-07 05:00:00 UTC,18.85,24.23,24.88,4285,-93.53,22.51
2020-10-07 06:00:00 UTC,23,30.38,31.19,4345,-92.63,28.9
2020-10-07 07:00:00 UTC,17.07,23.09,23.95,4405,-91.77,23.07
2020-10-07 08:00:00 UTC,12.51,17.23,17.89,4465,-93.67,17.23
2020-10-07 09:00:00 UTC,33.92,51.29,55.98,4525,-93.83,38.86
2020-10-07 10:00:00 UTC,18.1,24.35,25.52,4585,-93,22.83
2020-10-07 11:00:00 UTC,30.65,41.23,42.91,4645,-92.67,35.21
2020-10-07 12:00:00 UTC,31.38,43.8,46.38,4705,-94.37,35.63
2020-10-07 13:00:00 UTC,24.34,31.34,32.54,4765,-92.77,28.77
2020-10-07 14:00:00 UTC,20.88,26.42,27.11,4825,-93.93,24.78
2020-10-07 15:00:00 UTC,12.37,15.65,16.15,4885,-93.9,15.25
2020-10-07 16:00:00 UTC,12.48,15.63,16.2,4945,-92.3,14.8
2020-10-07 17:00:00 UTC,26.77,32.39,33.02,4977,-94,29.58
2020-10-07 18:00:00 UTC,,,,,,
2020-10-07 19:00:00 UTC,,,,,,
2020-10-07 20:00:00 UTC,,,,,,
2020-10-07 21:00:00 UTC,,,,,,
2020-10-07 22:00:00 UTC,22.13,28.82,29.83,43,-93.59,28.12
2020-10-07 23:00:00 UTC,17.74,22.79,23.59,100,-92.43,22.26
2020-10-08 00:00:00 UTC,13.79,18.03,18.62,160,-92.9,18.03
2020-10-08 01:00:00 UTC,15.01,19.4,20.19,220,-93.3,19.4
2020-10-08 02:00:00 UTC,9.56,12.94,13.35,280,-95.3,12.79
2020-10-08 03:00:00 UTC,10.79,14.44,15.04,340,-93.33,14.35
2020-10-08 04:00:00 UTC,14.43,18.84,19.58,400,-92.97,18.13
2020-10-08 05:00:00 UTC,32.89,40.4,41.31,460,-92.93,34.36
2020-10-08 06:00:00 UTC,39.23,51.3,52.84,520,-93.77,41.52
2020-10-08 07:00:00 UTC,21.88,28.91,30,561,-92,27.92
2020-10-08 08:00:00 UTC,,,,,,
2020-10-08 09:00:00 UTC,,,,,,
2020-10-08 10:00:00 UTC,,,,,,
2020-10-08 11:00:00 UTC,19.54,25.04,25.63,24,-93.7,23.96
2020-10-08 12:00:00 UTC,17.69,22.74,23.42,64.11,-94.11,22.1
2020-10-08 13:00:00 UTC,17.09,22.07,22.8,123.61,-94.52,21.51
2020-10-08 14:00:00 UTC,16.1,20.46,21.2,185.66,-94.55,19.71
2020-10-08 15:00:00 UTC,18.65,24.54,25.53,245,-94.93,22.4
2020-10-08 16:00:00 UTC,15.49,19.93,20.64,305,-94.07,19.47
2020-10-08 17:00:00 UTC,14.88,19.22,19.9,353,-94.41,19.13
2020-10-08 18:00:00 UTC,22.1,28.48,29.36,22.72,-94.17,26.8
2020-10-08 19:00:00 UTC,15.77,20.22,21,84.76,-94.21,19.42
2020-10-08 20:00:00 UTC,16.52,23.14,24.42,145,-94.17,22.42
2020-10-08 21:00:00 UTC,12.09,16.06,16.78,205,-93.97,15.21
2020-10-08 22:00:00 UTC,10.52,13.92,14.52,265,-94.27,13.25
2020-10-08 23:00:00 UTC,9.43,12.68,13.22,325,-94.13,12.49
2020-10-09 00:00:00 UTC,14.63,19.86,20.76,385,-94.53,18.72
2020-10-09 01:00:00 UTC,3.5,4.75,5.05,445,-93.83,4.75
2020-10-09 02:00:00 UTC,7.49,10.3,10.88,505,-93.77,10.3
2020-10-09 03:00:00 UTC,20.73,29.87,31.35,565,-94.33,26.73
2020-10-09 04:00:00 UTC,19.48,25.4,26.34,625,-94.7,24.16
2020-10-09 05:00:00 UTC,26.2,34.14,35.12,685,-93.03,31.02
2020-10-09 06:00:00 UTC,24.6,31.12,31.91,745,-93.7,28.71
2020-10-09 07:00:00 UTC,19.03,25.08,25.86,801.92,-93.88,24
2020-10-09 08:00:00 UTC,13.97,18.2,18.87,864,-93.52,17.97
2020-10-09 09:00:00 UTC,10.74,13.85,14.3,925.24,-93.52,13.65
2020-10-09 10:00:00 UTC,14.2,17.84,18.31,985,-94.07,17.33
2020-10-09 11:00:00 UTC,16.24,20.46,20.99,1045,-94.17,19.6
2020-10-09 12:00:00 UTC,14.99,19.32,19.97,1104.97,-93.62,18.91
2020-10-09 13:00:00 UTC,13.1,16.67,17.16,1165,-94.2,16.48
2020-10-09 14:00:00 UTC,10.25,12.82,13.24,1225.36,-94.04,12.78
2020-10-09 15:00:00 UTC,11.83,15.07,15.68,401,-93.44,14.97
2020-10-09 16:00:00 UTC,10.15,12.83,13.25,48.6,-91.84,12.69
2020-10-09 17:00:00 UTC,19.3,23.98,24.51,114,-92.22,21.92
2020-10-09 18:00:00 UTC,29.33,38.8,40.13,172.42,-92.68,34.1
2020-10-09 19:00:00 UTC,31.33,45.05,47.31,131.6,-92.2,36.4
2020-10-09 20:00:00 UTC,14.23,19.36,20.2,46,-93.13,18.41
2020-10-09 21:00:00 UTC,8.51,11.28,11.92,106,-93.03,11.28
2020-10-09 22:00:00 UTC,12.88,17.39,18.11,166,-93.17,17.06
2020-10-09 23:00:00 UTC,10.68,15.32,16.11,226,-92.63,15.32
2020-10-10 00:00:00 UTC,6.59,8.69,8.96,286,-93.73,8.69
2020-10-10 01:00:00 UTC,6.84,9.34,9.82,346,-93.23,9.34
2020-10-10 02:00:00 UTC,4.76,6.64,7.11,406,-92.77,6.64
2020-10-10 03:00:00 UTC,5.69,7.63,7.91,466,-91.77,7.63
2020-10-10 04:00:00 UTC,6.62,8.63,8.93,526,-93.3,8.63
2020-10-10 05:00:00 UTC,12.91,15.71,16.08,585.55,-93.1,15.14
2020-10-10 06:00:00 UTC,10.05,12.6,13.16,646,-91.27,12.48
2020-10-10 07:00:00 UTC,10.12,12.76,13.14,706,-92.03,12.74
2020-10-10 08:00:00 UTC,8.26,10.68,11.01,766,-91.6,10.55
