nodeId,timeUtc,aqi,pm1MassConcCalib[ug/m3],pm1MassConcRaw[ug/m3],pm1NumConcRaw[#/cm^3],pm2_5MassConcCalib[ug/m3],pm2_5MassConcRaw[ug/m3],pm2_5NumConcRaw[#/cm^3],pm10MassConcCalib[ug/m3],pm10MassConcRaw[ug/m3],pm10NumConcRaw[#/cm^3],no2ConcCalib[ppb],no2ConcRaw[ppb],pmCoarseMassConcRaw[ug/m3],so2ConcRaw[ppb],o3ConcRaw[ppb],coConcRaw[ppb],noConcRaw[ppb],noxConcRaw[ppb],pressure[kPa],dewPoint[degC],internalTemperature[degC],internalRelHumidity[%],tVocConc[ppb],eCo2Conc[ppb],latitude,longitude
A4ZTW82Y,2019-05-03T15:00:00.000Z,22,,2.76,,5.27,4.53,7.75,,7.24,7.82,,,,,,,,,,,29.11,53.46,,,5.532084,-0.214926
A4ZTW82Y,2019-05-03T13:00:00.000Z,21,,3.24,,5.02,4.06,8.73,,5.94,8.78,,,,,,,,,,,28.72,50,,,5.532084,-0.214926
A4ZTW82Y,2019-05-03T12:00:00.000Z,27,,4.76,,6.44,6.71,11.81,,9.12,11.85,,,,,,,,,,,28.81,53.22,,,5.532084,-0.214926
A4ZTW82Y,2019-05-03T10:00:00.000Z,34,,6.92,,8.09,9.78,15.09,,12.73,15.16,,,,,,,,,,,29.75,52.1,,,5.532084,-0.214926
A4ZTW82Y,2019-05-03T09:00:00.000Z,41,,8.67,,9.72,12.82,18.6,,16.98,18.7,,,,,,,,,,,30.19,56.55,,,5.532084,-0.214926
A4ZTW82Y,2019-05-03T07:00:00.000Z,47,,11.24,,11.4,15.94,23.07,,19.71,23.18,,,,,,,,,,,30.71,64.66,,,5.532084,-0.214926
A4ZTW82Y,2019-05-03T06:00:00.000Z,37,,7.59,,8.77,11.06,16.82,,14.76,16.91,,,,,,,,,,,30.72,69.28,,,5.532084,-0.214926
A4ZTW82Y,2019-05-03T04:00:00.000Z,28,,5.31,,6.8,7.39,12.28,,10.04,12.35,,,,,,,,,,,30.85,69.02,,,5.532084,-0.214926
A4ZTW82Y,2019-05-03T03:00:00.000Z,31,,6.16,,7.54,8.76,13.94,,11.73,14.03,,,,,,,,,,,30.71,68.31,,,5.532084,-0.214926
A4ZTW82Y,2019-05-03T02:00:00.000Z,35,,7.07,,8.37,10.3,15.58,,12.3,15.63,,,,,,,,,,,30.68,67.91,,,5.532084,-0.214926
A4ZTW82Y,2019-05-02T23:00:00.000Z,21,,2.67,,5,4.02,8.19,,5.44,8.23,,,,,,,,,,,30.67,66.31,,,5.532084,-0.214926
A4ZTW82Y,2019-05-02T22:00:00.000Z,20,,2.93,,4.74,3.53,7.74,,4.23,7.77,,,,,,,,,,,30.54,65.9,,,5.532084,-0.214926
A4ZTW82Y,2019-05-02T21:00:00.000Z,20,,2.58,,4.81,3.66,7.99,,5.63,8.03,,,,,,,,,,,30.36,65.44,,,5.532084,-0.214926
A4ZTW82Y,2019-05-02T20:00:00.000Z,23,,3.77,,5.52,5,9.84,,7.29,9.88,,,,,,,,,,,30.16,65.23,,,5.532084,-0.214926
A4ZTW82Y,2019-05-02T19:00:00.000Z,27,,5,,6.6,7,12.15,,8.47,12.21,,,,,,,,,,,29.99,64.59,,,5.532084,-0.214926
A4ZTW82Y,2019-05-02T08:00:00.000Z,55,,14.24,,13.96,20.71,29.33,,26.52,29.49,,,,,,,,,,,30.71,60.87,,,5.532084,-0.214926
