created_at,site,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3
2020-01-19 22:00:00 UTC,DJ_O,40.97,56.75,67.85,3415,-78.87,89.53,65.8,44.1
2020-01-19 23:00:00 UTC,DJ_O,42.68,60.17,71.76,3475,-77.63,88.33,66.77,45.53
2020-01-20 00:00:00 UTC,DJ_O,44.88,64.38,77.94,3535,-77.4,86.97,69.1,47.16
2020-01-20 01:00:00 UTC,DJ_O,48.5,69.07,81.81,3595,-77.63,87,68.9,49.02
2020-01-20 02:00:00 UTC,DJ_O,61.39,87.78,103.47,3655,-77.2,86.63,69.6,58.21
2020-01-20 03:00:00 UTC,DJ_O,70.22,101.52,121.43,3715,-77.23,85.97,69.97,66.92
2020-01-20 04:00:00 UTC,DJ_O,68.78,98.88,117.03,3775,-77.9,85.17,71.63,65.14
2020-01-20 05:00:00 UTC,DJ_O,64.29,92.2,109.32,3835,-77.67,85.4,71.5,60.72
2020-01-20 06:00:00 UTC,DJ_O,107.96,153.72,179.69,3895,-77.23,85.6,70.87,101.74
2020-01-20 07:00:00 UTC,DJ_O,108.33,153.32,180.09,3955,-77.6,88.57,66.3,101.49
2020-01-20 08:00:00 UTC,DJ_O,55.35,76.79,90.9,4015,-77.4,94.97,54.8,53.08
2020-01-20 09:00:00 UTC,DJ_O,48.24,66.5,80.23,4075,-77.9,98.9,45.1,48.02
2020-01-20 10:00:00 UTC,DJ_O,47.52,66,80.34,4135,-77.77,98.73,43.67,47.84
2020-01-20 11:00:00 UTC,DJ_O,51.56,71.8,87.31,4195,-78.2,99.63,43.17,50.04
2020-01-20 12:00:00 UTC,DJ_O,46.99,65.6,81.19,4255,-78.07,99.73,40.83,47.66
2020-01-20 13:00:00 UTC,DJ_O,45.25,63.14,77.98,4315,-77.97,100.37,40.17,46.67
2020-01-20 14:00:00 UTC,DJ_O,47.17,65.97,81.54,4375,-79.07,99,40.7,47.96
2020-01-20 15:00:00 UTC,DJ_O,48.23,67.34,83.65,4435,-78.77,97.27,45.27,48.34
2020-01-20 16:00:00 UTC,DJ_O,50.59,70.48,86.09,4495,-77.87,94.07,51.9,49.66
2020-01-20 17:00:00 UTC,DJ_O,54.5,75.46,92.14,4555,-78.57,91.97,57.3,51.82
2020-01-20 18:00:00 UTC,DJ_O,56.44,79.18,96.82,4615,-78.07,89.97,64.5,53.18
2020-01-20 19:00:00 UTC,DJ_O,54.11,76.29,93.05,4675,-77.8,89.53,66.07,51.74
2020-01-20 20:00:00 UTC,DJ_O,55.96,79.76,98.24,4735,-78.23,89.77,65.23,53.78
2020-01-20 21:00:00 UTC,DJ_O,53.85,76.96,95.27,4795,-77.47,89.63,63.9,51.97
2020-01-20 22:00:00 UTC,DJ_O,57.17,81.72,100.42,4855,-78.6,89.5,64,54.26
2020-01-20 23:00:00 UTC,DJ_O,63.58,90.39,111.86,4915,-78,89.7,64.17,59.75
2020-01-21 00:00:00 UTC,DJ_O,57.29,82,100.76,4975,-78.37,88.67,64.73,54.2
2020-01-21 01:00:00 UTC,DJ_O,58.17,83.3,101.75,5035,-78.13,87.83,66.17,54.94
2020-01-21 02:00:00 UTC,DJ_O,62.26,89.53,108.77,5095,-77.37,87.2,67.4,58.97
2020-01-21 03:00:00 UTC,DJ_O,63.14,91.32,111.47,5155,-76.6,86.73,68.3,60.11
2020-01-21 04:00:00 UTC,DJ_O,70.31,102.96,126.48,5215,-77.63,86.23,68.8,67.87
2020-01-21 05:00:00 UTC,DJ_O,75.02,109.13,132.82,5275,-77.6,86,69.3,71.99
2020-01-21 06:00:00 UTC,DJ_O,86.08,125.34,151.2,5335,-77.63,85.3,70.27,82.81
2020-01-21 07:00:00 UTC,DJ_O,106.47,152.73,182.43,5395,-78.03,87.87,67.4,101.07
2020-01-21 08:00:00 UTC,DJ_O,94.51,137.85,169.25,5455,-78.63,91.2,61.3,91.12
2020-01-21 09:00:00 UTC,DJ_O,69.45,100.71,129.04,5515,-80.97,96.8,47.6,66.38
2020-01-21 10:00:00 UTC,DJ_O,76.06,110.34,143.33,5575,-81.6,101.6,36.87,72.77
2020-01-21 11:00:00 UTC,DJ_O,73.69,106.79,140.57,5635,-82.93,104.47,30.97,70.45
2020-01-21 12:00:00 UTC,DJ_O,62.74,92.14,126.61,5695,-81.9,103.07,28.57,60.69
2020-01-21 13:00:00 UTC,DJ_O,62.03,90.86,125.92,5755,-81.97,102.73,30.3,59.84
2020-01-21 14:00:00 UTC,DJ_O,59.74,88.2,119.87,5814,-82,100.86,35.07,58.24
2020-01-21 15:00:00 UTC,DJ_O,63.83,92.7,124.61,5874,-81.94,98.48,39.19,61.05
2020-01-21 16:00:00 UTC,DJ_O,64.25,93.65,125.56,5935,-81.13,95.87,44.5,61.69
2020-01-21 17:00:00 UTC,DJ_O,62.77,91.86,121.48,5995,-81.2,93.43,52.2,60.5
2020-01-21 18:00:00 UTC,DJ_O,65.26,95.6,127.53,6055,-80.63,91.7,56.13,62.97
2020-01-21 19:00:00 UTC,DJ_O,68.39,99.8,133.75,6115,-80.63,91.37,56.8,65.76
2020-01-21 20:00:00 UTC,DJ_O,65.66,96.44,129.14,6175,-81.17,91,58.77,63.55
2020-01-21 21:00:00 UTC,DJ_O,64.45,94.88,127.19,6234.21,-80.41,91,59.9,62.48
2020-01-21 22:00:00 UTC,DJ_O,63.36,93.96,124.72,6295,-80.8,89.7,61.7,61.9
2020-01-21 23:00:00 UTC,DJ_O,69.86,103.42,135.15,6355,-81.33,88.57,63.87,68.18
2020-01-22 00:00:00 UTC,DJ_O,64.47,95.83,125.56,6415,-81.17,88,65.4,63.11
2020-01-22 01:00:00 UTC,DJ_O,63.34,94.12,123.37,6475,-79.33,87.77,66.57,62
2020-01-22 02:00:00 UTC,DJ_O,83.97,124.84,160.2,6535,-78.5,86.93,67.5,82.44
2020-01-22 03:00:00 UTC,DJ_O,85.88,127.4,163.15,6595,-80.23,86.67,68.4,84.16
2020-01-22 04:00:00 UTC,DJ_O,81.74,120.55,154.87,6655,-78.77,86.33,68.73,79.58
2020-01-22 05:00:00 UTC,DJ_O,84.45,124.59,159.77,6715,-78.33,85.8,69.3,82.33
2020-01-22 06:00:00 UTC,DJ_O,89.15,130.3,164.75,6775,-79.97,85.77,69.33,86.1
2020-01-22 07:00:00 UTC,DJ_O,108.79,157.58,197.56,6835,-78.7,87.87,66.83,104.29
2020-01-22 08:00:00 UTC,DJ_O,84.05,122.52,158,6895,-79.13,93.53,57.5,80.94
2020-01-22 09:00:00 UTC,DJ_O,61.84,89.66,117.35,6955,-79.4,99.63,46.47,59.09
2020-01-22 10:00:00 UTC,DJ_O,67.92,98.12,129.11,7015,-78.8,103.57,38.37,64.65
2020-01-22 11:00:00 UTC,DJ_O,68.78,99.47,132.15,7076.86,-88.75,105.5,34.04,65.56
2020-01-22 12:00:00 UTC,DJ_O,58.43,85.07,115.16,7135,-93.53,103.87,34.17,56.48
2020-01-22 13:00:00 UTC,DJ_O,50.13,74.14,103.72,7195,-92.57,101.37,33.63,51.1
2020-01-22 14:00:00 UTC,DJ_O,48.03,69.7,93.64,7255,-91.6,97.17,44.3,49.3
2020-01-22 15:00:00 UTC,DJ_O,51.11,73.43,97.37,7315,-92.1,94.47,50.37,50.98
2020-01-22 16:00:00 UTC,DJ_O,55.1,79.48,105,7375.24,-84.62,93.48,54.24,53.49
2020-01-22 17:00:00 UTC,DJ_O,60.09,85.72,109.68,7435,-79,92.2,58.7,56.92
2020-01-22 18:00:00 UTC,DJ_O,76.91,108.04,134.46,7495,-79.67,92.37,58.73,71.81
2020-01-22 19:00:00 UTC,DJ_O,62.24,88.9,111.94,7555,-80.33,91.7,61.13,59.36
2020-01-22 20:00:00 UTC,DJ_O,56.01,79.81,101.27,7615,-80.1,91.53,62.2,54.56
2020-01-22 21:00:00 UTC,DJ_O,53.42,75.9,95.8,7675,-80.23,91.3,61.8,52.31
2020-01-22 22:00:00 UTC,DJ_O,47.31,67.62,86.71,7735,-79.37,91.2,62.23,48.48
2020-01-22 23:00:00 UTC,DJ_O,75.7,112.76,144.41,7795,-78.33,91.93,61.07,75.93
2020-01-23 00:00:00 UTC,DJ_O,54.25,77.85,99.64,7855,-78.4,90.53,63.17,52.39
2020-01-23 01:00:00 UTC,DJ_O,54.1,79.09,99.79,7915,-78.5,88.87,65.6,52.8
2020-01-23 02:00:00 UTC,DJ_O,59.52,87.22,109.69,7975,-78.37,88,66.8,57.5
2020-01-23 03:00:00 UTC,DJ_O,50.95,74.69,94.99,8035,-78.23,87.57,68.2,51.07
2020-01-23 04:00:00 UTC,DJ_O,54.39,79.81,100.73,8095,-78.23,87.43,68.63,53.16
2020-01-23 05:00:00 UTC,DJ_O,59.84,86.94,109.2,8155,-80.03,87.43,68.5,57.48
2020-01-23 06:00:00 UTC,DJ_O,81.36,116.67,143.2,8215,-79.4,87.17,68.4,77.03
2020-01-23 07:00:00 UTC,DJ_O,75.69,109.48,135.42,8275,-78.73,89.07,65.87,72.24
2020-01-23 08:00:00 UTC,DJ_O,58.45,85.3,108.12,8335,-79.5,93.8,57.97,56.2
2020-01-23 09:00:00 UTC,DJ_O,51.41,74.08,95.02,8395,-80.13,99.9,47.37,50.91
2020-01-23 10:00:00 UTC,DJ_O,47.4,68.44,88.55,8455,-80.27,102.6,41.67,48.8
2020-01-23 11:00:00 UTC,DJ_O,43.87,64.46,87.91,8515,-78.5,107.43,32.9,47.23
2020-01-23 12:00:00 UTC,DJ_O,48.07,70.29,95.72,8575,-79.67,109.9,28.17,49.63
2020-01-23 13:00:00 UTC,DJ_O,46.14,66.52,88.92,8635,-79.83,106.93,33.33,48.01
2020-01-23 14:00:00 UTC,DJ_O,45.16,64.58,84.39,8694,-81.14,100.41,43.48,47.53
2020-01-23 15:00:00 UTC,DJ_O,45,63.85,84.27,8753,-81.03,97.27,48.03,47.16
2020-01-23 16:00:00 UTC,DJ_O,42.32,60.78,79.5,8813,-81.17,93.73,54.67,45.83
2020-01-23 17:00:00 UTC,DJ_O,43.04,61.89,79.66,8874.8,-87.27,91.13,61.87,46.24
2020-01-23 18:00:00 UTC,DJ_O,47.28,67.51,86.27,8935,-86.97,91,65.03,48.44
2020-01-23 19:00:00 UTC,DJ_O,51,73.62,94.62,8996.64,-81.5,90.75,66.11,51.04
2020-01-23 20:00:00 UTC,DJ_O,53.48,76.31,98.04,9055,-80.73,91,65.63,52.98
2020-01-23 21:00:00 UTC,DJ_O,39.46,56.72,73.93,9115,-80.3,90.83,64.07,44.06
2020-01-23 22:00:00 UTC,DJ_O,39.28,56.49,73.77,9175,-79.67,90.7,64.33,43.94
2020-01-23 23:00:00 UTC,DJ_O,40.7,58.96,77.3,9233.86,-78.54,90,65.36,44.93
2020-01-24 00:00:00 UTC,DJ_O,37.88,55.14,72.05,9293,-78.73,90,66,43.47
2020-01-24 01:00:00 UTC,DJ_O,36.5,53.27,69.5,9353,-76.77,89.77,66.57,42.65
2020-01-24 02:00:00 UTC,DJ_O,41.72,61.75,80.58,9414,-76.71,89,67.58,46.12
2020-01-24 03:00:00 UTC,DJ_O,46.35,68.35,88.07,9474,-76.62,88.1,69.34,48.74
2020-01-24 04:00:00 UTC,DJ_O,44.21,64.98,83.18,9534,-76.45,87.58,70.45,47.49
2020-01-24 05:00:00 UTC,DJ_O,46.44,67.55,85.81,9594,-76.45,87,71,48.4
2020-01-24 06:00:00 UTC,DJ_O,49.1,71.42,89.62,9653,-77.1,86.9,71.17,49.9
2020-01-24 07:00:00 UTC,DJ_O,55.88,80.11,100.05,9713,-78,89.83,66.53,53.41
2020-01-24 08:00:00 UTC,DJ_O,42,61.28,80.35,9773,-77.4,97.2,51.33,45.94
2020-01-24 09:00:00 UTC,DJ_O,40.18,58.66,77.86,9833,-77.93,101.73,43,44.9
2020-01-24 10:00:00 UTC,DJ_O,47.6,69.45,93.03,9893,-77.7,101.8,37.83,49.1
2020-01-24 11:00:00 UTC,DJ_O,52.96,75.78,98.24,9953,-78.83,102.47,38.37,51.61
2020-01-24 12:00:00 UTC,DJ_O,48.59,69.23,89.51,10014,-78.84,104,39.23,49.08
2020-01-24 13:00:00 UTC,DJ_O,46.01,66.01,86.28,10074,-78.79,102.76,40.14,47.82
2020-01-24 14:00:00 UTC,DJ_O,46.7,67.47,89,10133,-78.7,101.6,40.07,48.44
2020-01-24 15:00:00 UTC,DJ_O,47.78,69.29,92.49,10193,-78.8,98.3,43.2,49.09
2020-01-24 16:00:00 UTC,DJ_O,50.12,72.74,96.75,10253,-78.67,94.17,50.27,50.38
2020-01-24 17:00:00 UTC,DJ_O,52.84,76.5,101.13,10313,-79.17,93.47,52.23,51.97
2020-01-24 18:00:00 UTC,DJ_O,61.69,88.62,114.42,10373.59,-87.03,91.83,58.17,59.51
2020-01-24 19:00:00 UTC,DJ_O,55.28,80.35,105.17,10433.1,-82.72,90.79,62.1,53.82
2020-01-24 20:00:00 UTC,DJ_O,57.82,83.57,109.38,10493,-78.4,90.27,62.6,56.43
2020-01-24 21:00:00 UTC,DJ_O,65.49,94.54,122.29,10553,-77.77,90.23,62.23,62.27
2020-01-24 22:00:00 UTC,DJ_O,60.76,89.3,115.26,10613,-79.33,89.3,62,58.76
2020-01-24 23:00:00 UTC,DJ_O,59.86,87.56,112.77,10674,-79.26,88,63.48,57.62
2020-01-25 00:00:00 UTC,DJ_O,61.25,89.89,115.44,10734,-81.93,86.79,65.59,59.2
2020-01-25 01:00:00 UTC,DJ_O,138.7,204.19,244.73,10793,-87.7,85.53,66.37,135.36
2020-01-25 02:00:00 UTC,DJ_O,95.99,139.01,178.15,10853,-80.7,85,65.4,91.91
2020-01-25 03:00:00 UTC,DJ_O,82.3,119.94,153.52,10913,-77.33,84.53,65.43,79.18
2020-01-25 04:00:00 UTC,DJ_O,81.92,119.48,151.2,10973,-75.67,83.87,67,78.89
2020-01-25 05:00:00 UTC,DJ_O,103.72,149.54,185.55,11033,-75.9,83.77,68.13,98.91
2020-01-25 06:00:00 UTC,DJ_O,95.25,136.99,171.64,11094.57,-75.68,84,67.39,90.56
2020-01-25 07:00:00 UTC,DJ_O,115.77,165.18,205.99,11153,-76.3,86.1,63.33,109.36
2020-01-25 08:00:00 UTC,DJ_O,109.52,159.14,201.24,11213,-75.53,94.13,51,105.33
2020-01-25 09:00:00 UTC,DJ_O,59.88,87.23,114,10061.36,-76.14,99.32,44.54,57.78
2020-01-25 10:00:00 UTC,DJ_O,59.14,84.56,109,39,-76.37,103.57,36.33,55.92
2020-01-25 11:00:00 UTC,DJ_O,65.91,92.04,115.61,99,-76.73,104.07,26.23,60.66
2020-01-25 12:00:00 UTC,DJ_O,64.89,90.38,113.13,159,-76.3,104.4,25.6,59.51
2020-01-25 13:00:00 UTC,DJ_O,57.4,82.35,106.97,219,-75.87,102.37,37.2,54.63
2020-01-25 14:00:00 UTC,DJ_O,58.26,83.03,107.91,279,-76.33,99.67,36.2,55.1
2020-01-25 15:00:00 UTC,DJ_O,56.55,80.56,103.79,339,-76.13,96.9,37.57,53.76
2020-01-25 16:00:00 UTC,DJ_O,58.4,82.7,106.96,75.59,-77.52,94.72,39.55,54.84
2020-01-25 17:00:00 UTC,DJ_O,55.54,78.84,101.43,83,-77.33,92.37,41.6,52.93
2020-01-25 18:00:00 UTC,DJ_O,67.65,95.24,120.07,143,-77.9,90.73,43.77,62.9
2020-01-25 19:00:00 UTC,DJ_O,78.23,110.8,139.05,203,-79.7,90.03,44.13,73.11
2020-01-25 20:00:00 UTC,DJ_O,95.91,137.17,172.9,263,-78.73,88.4,47.1,90.73
2020-01-25 21:00:00 UTC,DJ_O,118.14,174.79,223.25,323,-76.43,86.9,48.53,115.8
2020-01-25 22:00:00 UTC,DJ_O,114.7,166.91,210.25,383,-76.3,84.97,50.87,110.53
2020-01-25 23:00:00 UTC,DJ_O,132.12,201.58,261.55,443,-75.77,83.37,54.57,133.62
2020-01-26 00:00:00 UTC,DJ_O,92.11,132.03,161.88,503,-76.63,82.23,56.3,87.24
2020-01-26 01:00:00 UTC,DJ_O,87.84,125.46,154.14,563,-76.57,81.1,56.1,82.91
2020-01-26 02:00:00 UTC,DJ_O,108.72,158.08,199.22,623,-76.4,80.23,56.07,104.65
2020-01-26 03:00:00 UTC,DJ_O,108.2,157.42,198.2,683,-76.07,80.3,54.7,104.2
2020-01-26 04:00:00 UTC,DJ_O,143.31,212.14,268.26,743,-76.93,79.63,55.87,140.67
2020-01-26 05:00:00 UTC,DJ_O,131.74,192.92,241.89,803,-76.27,78.93,58.37,127.89
2020-01-26 06:00:00 UTC,DJ_O,117.25,170.51,210.73,863,-77.27,79.07,58.8,112.94
2020-01-26 07:00:00 UTC,DJ_O,132.36,189.15,230.16,923,-77.23,83.7,54.6,125.33
2020-01-26 08:00:00 UTC,DJ_O,101.51,144.53,177.54,983,-78,93.43,43.77,95.57
2020-01-26 09:00:00 UTC,DJ_O,86.09,122.12,150.34,1043,-76.63,99.37,36.73,80.65
2020-01-26 10:00:00 UTC,DJ_O,77.07,108.04,132.84,1103,-77.03,103.03,30.73,71.25
2020-01-26 11:00:00 UTC,DJ_O,84.75,117.61,141.61,1163,-77,105.43,25.4,77.65
2020-01-26 12:00:00 UTC,DJ_O,86.5,120.34,145.79,1223,-76.53,105.23,27.63,79.47
2020-01-26 13:00:00 UTC,DJ_O,73.8,103.18,125.26,1283,-77.43,102.33,28.9,68.02
2020-01-26 14:00:00 UTC,DJ_O,67.79,93.74,112.82,1343,-77.47,100.77,26.2,61.76
2020-01-26 15:00:00 UTC,DJ_O,63.3,88.7,109.01,1403,-77.07,96.43,37.27,58.5
2020-01-26 16:00:00 UTC,DJ_O,66.07,93.2,115.59,1463,-77.6,93.17,45.57,61.4
2020-01-26 17:00:00 UTC,DJ_O,74.41,105.26,129.18,1523,-76.27,91.57,51.33,69.41
2020-01-26 18:00:00 UTC,DJ_O,82.98,117.49,144.2,1583,-76.47,90.23,55.5,77.58
2020-01-26 19:00:00 UTC,DJ_O,86.41,122.81,150.76,1643,-77.1,89.67,57.1,81.13
2020-01-26 20:00:00 UTC,DJ_O,88.8,126.35,154.11,1703,-77.43,89,57.73,83.46
2020-01-26 21:00:00 UTC,DJ_O,89.71,128.73,158.02,1763,-76.87,88.13,58.07,85.06
2020-01-26 22:00:00 UTC,DJ_O,128.28,188.98,234.27,1823,-76.83,86.8,60.17,125.24
2020-01-26 23:00:00 UTC,DJ_O,110.66,160.55,195.82,1883,-76.07,85.9,61.6,106.26
2020-01-27 00:00:00 UTC,DJ_O,118.63,173.22,210.57,1943,-76.47,84.53,64.17,114.74
2020-01-27 01:00:00 UTC,DJ_O,120.2,177.56,217.73,2003,-76.97,83.87,64.83,117.61
2020-01-27 02:00:00 UTC,DJ_O,123.82,183.18,225.39,2063,-76.57,83.27,66.4,121.35
2020-01-27 03:00:00 UTC,DJ_O,109.01,163.18,202.5,2123,-76.4,82.8,66.83,108
2020-01-27 04:00:00 UTC,DJ_O,116.64,175.5,217.28,2183,-77.2,82.07,67.83,116.26
2020-01-27 05:00:00 UTC,DJ_O,133.94,199.2,242.9,2243,-77.83,80.97,68.83,132.04
2020-01-27 06:00:00 UTC,DJ_O,289.32,481.17,617.91,2303,-76.6,80.07,67.67,320.06
2020-01-27 07:00:00 UTC,DJ_O,183.76,274.34,337.4,2363,-77.6,82.93,64.6,182.15
2020-01-27 08:00:00 UTC,DJ_O,143.18,211.88,262.21,2423,-78.77,89.07,55.9,140.47
2020-01-27 09:00:00 UTC,DJ_O,94.68,136.54,167.41,2483,-78.17,95.83,46.3,90.24
2020-01-27 10:00:00 UTC,DJ_O,89.93,128.37,155.94,2543,-78.2,100.8,38.83,84.8
2020-01-27 11:00:00 UTC,DJ_O,76.47,108.45,130.92,2603,-77.9,104.7,29.8,71.54
2020-01-27 12:00:00 UTC,DJ_O,85.68,120.4,143.34,2663,-77.97,105.2,25.53,79.49
2020-01-27 13:00:00 UTC,DJ_O,92.47,129.98,156.69,2723,-77.57,100.97,33.4,85.91
2020-01-27 14:00:00 UTC,DJ_O,73.24,102.81,124.91,2783.31,-78.03,100,31.34,67.8
2020-01-27 15:00:00 UTC,DJ_O,64.12,89.31,109,2843,-78.43,97.83,31.17,58.87
2020-01-27 16:00:00 UTC,DJ_O,67.15,93,113.14,2903,-77.93,94.83,36.77,61.31
2020-01-27 17:00:00 UTC,DJ_O,73.41,102.53,123.73,2963,-78.4,92.57,43.8,67.61
2020-01-27 18:00:00 UTC,DJ_O,80.81,114,138.47,3023,-75.93,90.3,51.57,75.26
2020-01-27 19:00:00 UTC,DJ_O,80.54,113.94,139.43,3083,-75.6,89.93,55.83,75.2
2020-01-27 20:00:00 UTC,DJ_O,79.18,112.77,137.34,3143,-76.57,89.2,58.73,74.43
2020-01-27 21:00:00 UTC,DJ_O,78.63,111.54,135.24,3203,-76.23,89,60.8,73.59
2020-01-27 22:00:00 UTC,DJ_O,76.66,109.16,131.71,3263,-76.8,88.5,62.57,72.03
2020-01-27 23:00:00 UTC,DJ_O,76.9,110.59,133.58,3323,-75.93,87.03,63.8,72.97
2020-01-28 00:00:00 UTC,DJ_O,78.62,113.79,137.15,3383,-76.1,85.97,65.33,75.09
2020-01-28 01:00:00 UTC,DJ_O,93.58,137.9,167.63,3443,-76.63,85.17,67.4,91.16
2020-01-28 02:00:00 UTC,DJ_O,114.63,170,208.48,3503,-76,84.5,66.23,112.56
2020-01-28 03:00:00 UTC,DJ_O,110.97,163.44,199.08,3563,-75.93,83.97,66.87,108.2
2020-01-28 04:00:00 UTC,DJ_O,123.68,182.56,220.92,3623,-75.17,83.47,67.3,120.92
2020-01-28 05:00:00 UTC,DJ_O,128.77,189.8,229.59,3683,-75.8,83,67.5,125.78
2020-01-28 06:00:00 UTC,DJ_O,126.92,185.49,222.2,3743,-76.8,82.57,67.97,122.89
2020-01-28 07:00:00 UTC,DJ_O,129.64,189.83,229.33,3803,-77.97,84.5,66.8,125.79
2020-01-28 08:00:00 UTC,DJ_O,111.63,162.83,198.27,3863,-77.97,89.8,58.67,107.79
2020-01-28 09:00:00 UTC,DJ_O,68.89,98.31,118.41,3924,-77.97,96.03,48.83,64.78
2020-01-28 10:00:00 UTC,DJ_O,67.7,94.86,113.72,3983,-78.6,100.23,42.6,62.7
2020-01-28 11:00:00 UTC,DJ_O,55.36,77.2,93.25,4043,-77.9,101.83,38.23,52.18
2020-01-28 12:00:00 UTC,DJ_O,60.07,83.32,99.04,4103,-78.67,103.73,33.63,55.17
2020-01-28 13:00:00 UTC,DJ_O,65.68,91.04,108.3,4163,-79.37,101.97,38.47,60.12
2020-01-28 14:00:00 UTC,DJ_O,57.93,80.45,96.93,4223,-79.3,96.1,48.2,54.14
2020-01-28 15:00:00 UTC,DJ_O,57.39,80.49,96.96,4283,-79.3,94.6,50.53,53.98
2020-01-28 16:00:00 UTC,DJ_O,67.75,94.99,113.3,4342.1,-79.9,92.97,53.21,62.67
2020-01-28 17:00:00 UTC,DJ_O,66.81,93.71,112.2,4402.16,-79.58,91.81,52.61,61.75
2020-01-28 18:00:00 UTC,DJ_O,69.29,97.24,116.72,4462.17,-79.24,90.93,55.83,64.1
2020-01-28 19:00:00 UTC,DJ_O,79.33,113.27,136.64,4522.06,-78.58,90.84,59.42,74.74
2020-01-28 20:00:00 UTC,DJ_O,83.91,120.83,146.36,4583.03,-78.33,90.37,61.7,79.8
2020-01-28 21:00:00 UTC,DJ_O,83.14,122.29,147.44,4643.07,-77.7,88.83,64.2,80.77
2020-01-28 22:00:00 UTC,DJ_O,81.75,120.24,144.78,4703,-77.9,87.7,66.27,79.4
2020-01-28 23:00:00 UTC,DJ_O,99.91,148.4,179.16,4763,-77.23,86.6,68.97,98.19
2020-01-29 00:00:00 UTC,DJ_O,110.62,165.17,199.41,4823,-77.5,86.17,69.13,109.36
2020-01-29 01:00:00 UTC,DJ_O,94.48,140.09,167.98,4883,-77.13,85.1,70.3,92.63
2020-01-29 02:00:00 UTC,DJ_O,87.88,130.61,157.05,4943,-78.23,85,70,86.32
2020-01-29 03:00:00 UTC,DJ_O,83.51,124.04,148.35,5003.07,-78.03,84.13,71.63,81.93
2020-01-29 04:00:00 UTC,DJ_O,81.31,120.19,143.8,5063,-78.13,84.03,71.37,79.38
2020-01-29 05:00:00 UTC,DJ_O,92,135.04,160.13,5123,-78.23,84,70.93,89.26
2020-01-29 06:00:00 UTC,DJ_O,99.3,145.55,172.5,5183.03,-77.17,84,70.67,96.28
2020-01-29 07:00:00 UTC,DJ_O,195.09,296.91,357.2,5242.1,-77.86,85.48,67.07,197.18
2020-01-29 08:00:00 UTC,DJ_O,114.07,167.4,199.84,5302.06,-79.48,90.26,58.35,110.85
2020-01-29 09:00:00 UTC,DJ_O,86.08,124.95,149.34,5363.03,-78.27,96.87,46.97,82.54
2020-01-29 10:00:00 UTC,DJ_O,73.02,102.81,120.5,5423,-78.93,101.63,39.13,67.78
2020-01-29 11:00:00 UTC,DJ_O,83.8,116.93,136.49,5482,-78.69,104.41,34.28,77.2
2020-01-29 12:00:00 UTC,DJ_O,94.51,133.61,156.24,5542.03,-81.19,105.97,30.16,88.29
2020-01-29 13:00:00 UTC,DJ_O,83.44,117.02,136.73,5603.03,-81.7,103.87,35.5,77.26
2020-01-29 14:00:00 UTC,DJ_O,82.72,116.53,136.13,5663,-81.23,101.3,38.67,76.91
2020-01-29 15:00:00 UTC,DJ_O,76.01,107.98,126.39,5723.03,-82.03,98.47,41.2,71.23
2020-01-29 16:00:00 UTC,DJ_O,86.09,120.54,141.52,5783.07,-81.37,95.57,43.7,79.6
2020-01-29 17:00:00 UTC,DJ_O,74.64,104.64,123.34,5842.07,-81.38,93.17,49.31,69.02
2020-01-29 18:00:00 UTC,DJ_O,79.02,110.95,129.89,5902,-79.71,90.97,56.32,73.21
2020-01-29 19:00:00 UTC,DJ_O,78.33,111.1,130.26,5963,-79.23,90.63,60.17,73.31
2020-01-29 20:00:00 UTC,DJ_O,67.13,95.76,112.32,6023,-79.23,90.1,63.13,63.08
2020-01-29 21:00:00 UTC,DJ_O,69.33,98.49,115.28,6083,-78.77,89.53,65.57,64.9
2020-01-29 22:00:00 UTC,DJ_O,68.5,97.82,113.78,6143,-78.57,89.37,65.73,64.49
2020-01-29 23:00:00 UTC,DJ_O,69.82,100.41,116.94,6203,-77.8,88.43,66.87,66.2
2020-01-30 00:00:00 UTC,DJ_O,73.01,107.84,127.44,6263,-77.4,87.8,68.43,71.15
2020-01-30 01:00:00 UTC,DJ_O,76.68,114.49,135.84,6323,-77.2,87,69.83,75.55
2020-01-30 02:00:00 UTC,DJ_O,62.28,92.14,108.48,6383,-77.03,86.33,70.53,60.67
2020-01-30 03:00:00 UTC,DJ_O,60.27,88.95,104.98,6443,-77.07,86,71.2,58.55
2020-01-30 04:00:00 UTC,DJ_O,64.34,95.32,111.6,6503,-77.13,85.33,72.63,62.82
2020-01-30 05:00:00 UTC,DJ_O,68.92,101.58,117.4,6563,-77.57,84.27,74.53,67
2020-01-30 06:00:00 UTC,DJ_O,63.58,92.76,107.22,6622,-77.72,84.83,73.9,61.13
2020-01-30 07:00:00 UTC,DJ_O,63.47,93.06,109.68,6682,-79.81,87.52,68.26,61.29
2020-01-30 08:00:00 UTC,DJ_O,59.04,84.5,99.54,6743,-80.23,92.87,57.43,55.8
2020-01-30 09:00:00 UTC,DJ_O,54.47,77.22,91.64,6802.07,-80.59,98.76,46.76,52.01
2020-01-30 10:00:00 UTC,DJ_O,56.54,79.41,94,6862.06,-81.45,102.32,40.29,53.15
2020-01-30 11:00:00 UTC,DJ_O,64.6,90.02,106.04,6923,-80.7,105.6,35.3,59.3
