date_time,lon,lat,elevation,temperature,RH,wind_direc,wind_speed
11/22/2019 7:00,-0.1115,4.5225,90,25,88.67,20,4.6
11/22/2019 8:00,-0.1115,4.5225,90,27,83.66,360,4.6
11/22/2019 9:00,-0.1115,4.5225,90,28,83.77,50,4.6
11/22/2019 10:00,-0.1115,4.5225,90,30,74.61,M,3.45
11/22/2019 11:00,-0.1115,4.5225,90,31,66.35,130,6.9
11/22/2019 12:00,-0.1115,4.5225,90,30,70.27,130,9.2
11/22/2019 13:00,-0.1115,4.5225,90,30,74.61,140,6.9
11/22/2019 14:00,-0.1115,4.5225,90,30,74.61,130,6.9
11/22/2019 15:00,-0.1115,4.5225,90,29,79.04,150,8.05
11/22/2019 16:00,-0.1115,4.5225,90,29,79.04,150,6.9
11/22/2019 17:00,-0.1115,4.5225,90,29,79.04,150,6.9
11/22/2019 18:00,-0.1115,4.5225,90,28,83.77,150,5.75
11/22/2019 19:00,-0.1115,4.5225,90,27,88.83,140,5.75
11/22/2019 20:00,-0.1115,4.5225,90,27,88.83,130,2.3
11/22/2019 21:00,-0.1115,4.5225,90,28,83.77,130,1.15
11/22/2019 22:00,-0.1115,4.5225,90,28,83.77,120,1.15
11/22/2019 23:00,-0.1115,4.5225,90,27,88.83,110,3.45
11/23/2019 0:00,-0.1115,4.5225,90,27,94.27,50,2.3
11/23/2019 1:00,-0.1115,4.5225,90,27,88.83,310,3.45
11/23/2019 2:00,-0.1115,4.5225,90,27,88.83,280,1.15
11/23/2019 3:00,-0.1115,4.5225,90,26,94.23,40,1.15
11/23/2019 4:00,-0.1115,4.5225,90,26,94.23,280,4.6
11/23/2019 5:00,-0.1115,4.5225,90,26,94.23,M,2.3
11/23/2019 6:00,-0.1115,4.5225,90,26,94.23,290,3.45
11/23/2019 7:00,-0.1115,4.5225,90,27,88.83,350,3.45
11/23/2019 8:00,-0.1115,4.5225,90,28,88.9,M,2.3
11/23/2019 9:00,-0.1115,4.5225,90,29,83.88,160,4.6
11/23/2019 10:00,-0.1115,4.5225,90,30,74.61,150,5.75
11/23/2019 11:00,-0.1115,4.5225,90,30,79.18,160,9.2
11/23/2019 12:00,-0.1115,4.5225,90,31,70.45,170,5.75
11/23/2019 13:00,-0.1115,4.5225,90,31,70.45,140,8.05
11/23/2019 14:00,-0.1115,4.5225,90,30,74.61,150,9.2
11/23/2019 15:00,-0.1115,4.5225,90,30,74.61,150,9.2
11/23/2019 16:00,-0.1115,4.5225,90,29,79.04,130,8.05
11/23/2019 17:00,-0.1115,4.5225,90,29,79.04,150,8.05
11/23/2019 18:00,-0.1115,4.5225,90,28,83.77,150,4.6
11/23/2019 19:00,-0.1115,4.5225,90,28,83.77,140,5.75
11/23/2019 20:00,-0.1115,4.5225,90,28,83.77,160,4.6
11/23/2019 21:00,-0.1115,4.5225,90,28,83.77,170,5.75
11/23/2019 22:00,-0.1115,4.5225,90,27,88.83,150,4.6
11/23/2019 23:00,-0.1115,4.5225,90,28,83.77,180,4.6
11/24/2019 0:00,-0.1115,4.5225,90,27,88.83,190,3.45
11/24/2019 1:00,-0.1115,4.5225,90,28,83.77,250,4.6
11/24/2019 2:00,-0.1115,4.5225,90,27,88.83,280,5.75
11/24/2019 4:00,-0.1115,4.5225,90,26,94.23,260,5.75
11/24/2019 5:00,-0.1115,4.5225,90,26,94.23,270,6.9
11/24/2019 6:00,-0.1115,4.5225,90,26,94.23,280,6.9
11/24/2019 7:00,-0.1115,4.5225,90,27,88.83,280,5.75
11/24/2019 8:00,-0.1115,4.5225,90,28,83.77,M,2.3
11/24/2019 9:00,-0.1115,4.5225,90,30,74.61,190,8.05
11/24/2019 10:00,-0.1115,4.5225,90,30,74.61,180,6.9
11/24/2019 11:00,-0.1115,4.5225,90,31,66.35,190,9.2
11/24/2019 12:00,-0.1115,4.5225,90,31,70.45,180,8.05
11/24/2019 13:00,-0.1115,4.5225,90,31,70.45,180,9.2
11/24/2019 14:00,-0.1115,4.5225,90,31,70.45,170,9.2
11/24/2019 15:00,-0.1115,4.5225,90,31,66.35,180,9.2
11/24/2019 16:00,-0.1115,4.5225,90,30,74.61,180,11.5
11/24/2019 17:00,-0.1115,4.5225,90,29,79.04,190,10.35
11/24/2019 18:00,-0.1115,4.5225,90,29,79.04,190,9.2
11/24/2019 19:00,-0.1115,4.5225,90,28,83.77,180,6.9
11/24/2019 20:00,-0.1115,4.5225,90,28,83.77,180,6.9
11/24/2019 21:00,-0.1115,4.5225,90,28,83.77,190,8.05
11/24/2019 22:00,-0.1115,4.5225,90,28,83.77,210,6.9
11/24/2019 23:00,-0.1115,4.5225,90,28,83.77,190,5.75
11/25/2019 0:00,-0.1115,4.5225,90,28,83.77,240,6.9
11/25/2019 1:00,-0.1115,4.5225,90,27,88.83,290,6.9
11/25/2019 2:00,-0.1115,4.5225,90,26,94.23,280,4.6
11/25/2019 3:00,-0.1115,4.5225,90,26,94.23,280,5.75
11/25/2019 4:00,-0.1115,4.5225,90,26,94.23,270,8.05
11/25/2019 5:00,-0.1115,4.5225,90,26,94.23,M,6.9
11/25/2019 6:00,-0.1115,4.5225,90,26,94.23,270,8.05
11/25/2019 7:00,-0.1115,4.5225,90,26,94.23,280,8.05
11/25/2019 8:00,-0.1115,4.5225,90,28,83.77,280,9.2
11/25/2019 9:00,-0.1115,4.5225,90,29,79.04,260,8.05
11/25/2019 11:00,-0.1115,4.5225,90,31,66.35,200,8.05
11/25/2019 12:00,-0.1115,4.5225,90,31,66.35,180,10.35
11/25/2019 13:00,-0.1115,4.5225,90,31,66.35,180,11.5
11/25/2019 14:00,-0.1115,4.5225,90,30,74.61,170,11.5
11/25/2019 15:00,-0.1115,4.5225,90,30,74.61,180,12.65
11/25/2019 16:00,-0.1115,4.5225,90,30,79.18,190,11.5
11/25/2019 17:00,-0.1115,4.5225,90,29,79.04,190,11.5
11/25/2019 18:00,-0.1115,4.5225,90,29,79.04,190,10.35
11/25/2019 19:00,-0.1115,4.5225,90,28,83.77,190,10.35
11/25/2019 20:00,-0.1115,4.5225,90,28,83.77,200,10.35
11/25/2019 21:00,-0.1115,4.5225,90,29,79.04,220,9.2
11/25/2019 22:00,-0.1115,4.5225,90,29,79.04,230,8.05
11/25/2019 23:00,-0.1115,4.5225,90,28,83.77,250,6.9
11/26/2019 0:00,-0.1115,4.5225,90,27,88.83,280,4.6
11/26/2019 1:00,-0.1115,4.5225,90,27,88.83,280,6.9
11/26/2019 2:00,-0.1115,4.5225,90,26,94.23,280,6.9
11/26/2019 3:00,-0.1115,4.5225,90,26,94.23,270,5.75
11/26/2019 4:00,-0.1115,4.5225,90,26,94.23,280,6.9
11/26/2019 5:00,-0.1115,4.5225,90,26,94.23,270,5.75
11/26/2019 6:00,-0.1115,4.5225,90,26,94.23,270,5.75
11/26/2019 7:00,-0.1115,4.5225,90,26,94.23,280,8.05
11/26/2019 8:00,-0.1115,4.5225,90,28,83.77,270,9.2
11/26/2019 9:00,-0.1115,4.5225,90,29,79.04,250,9.2
11/26/2019 10:00,-0.1115,4.5225,90,30,74.61,230,9.2
11/26/2019 11:00,-0.1115,4.5225,90,31,70.45,220,10.35
11/26/2019 12:00,-0.1115,4.5225,90,32,66.55,200,10.35
11/26/2019 13:00,-0.1115,4.5225,90,31,70.45,180,13.8
11/26/2019 14:00,-0.1115,4.5225,90,31,70.45,190,13.8
11/26/2019 15:00,-0.1115,4.5225,90,31,70.45,180,13.8
11/26/2019 16:00,-0.1115,4.5225,90,30,74.61,180,12.65
11/26/2019 17:00,-0.1115,4.5225,90,29,83.88,190,12.65
11/26/2019 18:00,-0.1115,4.5225,90,29,79.04,190,11.5
11/26/2019 19:00,-0.1115,4.5225,90,29,83.88,200,12.65
11/26/2019 20:00,-0.1115,4.5225,90,29,79.04,210,12.65
11/26/2019 21:00,-0.1115,4.5225,90,29,79.04,220,9.2
11/26/2019 22:00,-0.1115,4.5225,90,29,79.04,220,10.35
11/26/2019 23:00,-0.1115,4.5225,90,28,83.77,230,8.05
11/27/2019 0:00,-0.1115,4.5225,90,28,83.77,250,5.75
11/27/2019 1:00,-0.1115,4.5225,90,27,94.27,260,4.6
11/27/2019 2:00,-0.1115,4.5225,90,27,94.27,270,5.75
11/27/2019 3:00,-0.1115,4.5225,90,27,88.83,270,5.75
11/27/2019 4:00,-0.1115,4.5225,90,27,88.83,270,4.6
11/27/2019 5:00,-0.1115,4.5225,90,27,88.83,270,5.75
11/27/2019 6:00,-0.1115,4.5225,90,26,94.23,260,6.9
11/27/2019 7:00,-0.1115,4.5225,90,27,88.83,270,8.05
11/27/2019 8:00,-0.1115,4.5225,90,28,83.77,280,8.05
11/27/2019 9:00,-0.1115,4.5225,90,29,79.04,240,8.05
11/27/2019 10:00,-0.1115,4.5225,90,30,74.61,260,4.6
11/27/2019 11:00,-0.1115,4.5225,90,31,70.45,240,9.2
11/27/2019 12:00,-0.1115,4.5225,90,31,70.45,180,12.65
11/27/2019 13:00,-0.1115,4.5225,90,31,70.45,190,11.5
11/27/2019 14:00,-0.1115,4.5225,90,31,70.45,180,12.65
11/27/2019 15:00,-0.1115,4.5225,90,31,70.45,200,14.95
11/27/2019 17:00,-0.1115,4.5225,90,29,79.04,190,12.65
11/27/2019 18:00,-0.1115,4.5225,90,29,79.04,210,11.5
11/27/2019 19:00,-0.1115,4.5225,90,29,83.88,210,12.65
11/27/2019 20:00,-0.1115,4.5225,90,28,74.28,260,8.05
11/27/2019 21:00,-0.1115,4.5225,90,27,74.11,270,5.75
11/27/2019 22:00,-0.1115,4.5225,90,27,69.71,270,6.9
11/27/2019 23:00,-0.1115,4.5225,90,26,69.52,280,6.9
11/28/2019 0:00,-0.1115,4.5225,90,26,73.95,270,8.05
11/28/2019 1:00,-0.1115,4.5225,90,26,78.62,270,5.75
11/28/2019 2:00,-0.1115,4.5225,90,26,83.55,270,5.75
11/28/2019 3:00,-0.1115,4.5225,90,26,83.55,270,5.75
11/28/2019 4:00,-0.1115,4.5225,90,26,88.75,270,6.9
11/28/2019 5:00,-0.1115,4.5225,90,26,88.75,270,8.05
11/28/2019 6:00,-0.1115,4.5225,90,25,88.67,270,9.2
11/28/2019 7:00,-0.1115,4.5225,90,26,88.75,280,9.2
11/28/2019 8:00,-0.1115,4.5225,90,28,83.77,270,9.2
11/28/2019 9:00,-0.1115,4.5225,90,29,79.04,270,10.35
11/28/2019 10:00,-0.1115,4.5225,90,30,74.61,250,9.2
11/28/2019 11:00,-0.1115,4.5225,90,32,62.68,260,6.9
11/28/2019 12:00,-0.1115,4.5225,90,32,62.68,240,4.6
11/28/2019 13:00,-0.1115,4.5225,90,32,62.68,170,10.35
11/28/2019 14:00,-0.1115,4.5225,90,32,62.68,170,11.5
11/28/2019 15:00,-0.1115,4.5225,90,31,66.35,180,12.65
11/28/2019 16:00,-0.1115,4.5225,90,31,66.35,180,11.5
11/28/2019 17:00,-0.1115,4.5225,90,30,74.61,190,10.35
11/28/2019 18:00,-0.1115,4.5225,90,29,79.04,190,11.5
11/28/2019 19:00,-0.1115,4.5225,90,29,83.88,200,11.5
11/28/2019 20:00,-0.1115,4.5225,90,29,83.88,210,9.2
11/28/2019 21:00,-0.1115,4.5225,90,29,83.88,200,9.2
11/28/2019 22:00,-0.1115,4.5225,90,29,83.88,220,9.2
11/29/2019 0:00,-0.1115,4.5225,90,28,83.77,240,5.75
11/29/2019 1:00,-0.1115,4.5225,90,27,88.83,270,8.05
11/29/2019 2:00,-0.1115,4.5225,90,27,88.83,280,4.6
11/29/2019 3:00,-0.1115,4.5225,90,26,94.23,270,10.35
11/29/2019 4:00,-0.1115,4.5225,90,26,94.23,270,5.75
11/29/2019 5:00,-0.1115,4.5225,90,26,94.23,280,6.9
11/29/2019 6:00,-0.1115,4.5225,90,26,94.23,280,6.9
11/29/2019 7:00,-0.1115,4.5225,90,27,88.83,280,4.6
11/29/2019 10:00,-0.1115,4.5225,90,31,70.45,M,2.3
11/29/2019 11:00,-0.1115,4.5225,90,31,70.45,130,6.9
11/29/2019 12:00,-0.1115,4.5225,90,31,70.45,130,8.05
11/29/2019 13:00,-0.1115,4.5225,90,31,70.45,150,9.2
11/29/2019 14:00,-0.1115,4.5225,90,31,70.45,150,9.2
11/29/2019 15:00,-0.1115,4.5225,90,30,74.61,140,9.2
11/29/2019 16:00,-0.1115,4.5225,90,30,74.61,150,6.9
11/29/2019 17:00,-0.1115,4.5225,90,30,74.61,170,8.05
11/29/2019 18:00,-0.1115,4.5225,90,29,79.04,170,6.9
11/29/2019 19:00,-0.1115,4.5225,90,28,83.77,160,5.75
11/29/2019 20:00,-0.1115,4.5225,90,28,83.77,170,5.75
11/29/2019 21:00,-0.1115,4.5225,90,28,83.77,170,5.75
11/29/2019 22:00,-0.1115,4.5225,90,28,83.77,190,5.75
11/29/2019 23:00,-0.1115,4.5225,90,28,83.77,180,5.75
11/30/2019 0:00,-0.1115,4.5225,90,28,83.77,180,4.6
11/30/2019 1:00,-0.1115,4.5225,90,27,88.83,200,5.75
11/30/2019 2:00,-0.1115,4.5225,90,27,88.83,280,3.45
11/30/2019 3:00,-0.1115,4.5225,90,27,88.83,280,4.6
11/30/2019 4:00,-0.1115,4.5225,90,26,94.23,280,5.75
11/30/2019 5:00,-0.1115,4.5225,90,26,94.23,270,5.75
11/30/2019 6:00,-0.1115,4.5225,90,26,94.23,280,6.9
11/30/2019 7:00,-0.1115,4.5225,90,27,88.83,280,5.75
11/30/2019 8:00,-0.1115,4.5225,90,28,83.77,280,5.75
11/30/2019 9:00,-0.1115,4.5225,90,29,79.04,250,5.75
11/30/2019 10:00,-0.1115,4.5225,90,31,70.45,M,4.6
11/30/2019 11:00,-0.1115,4.5225,90,31,70.45,180,8.05
11/30/2019 12:00,-0.1115,4.5225,90,31,70.45,170,9.2
11/30/2019 13:00,-0.1115,4.5225,90,31,70.45,160,8.05
11/30/2019 14:00,-0.1115,4.5225,90,31,70.45,180,10.35
11/30/2019 15:00,-0.1115,4.5225,90,31,70.45,170,10.35
11/30/2019 16:00,-0.1115,4.5225,90,30,74.61,170,10.35
11/30/2019 17:00,-0.1115,4.5225,90,29,74.44,180,9.2
11/30/2019 18:00,-0.1115,4.5225,90,29,79.04,180,8.05
11/30/2019 19:00,-0.1115,4.5225,90,28,83.77,190,8.05
11/30/2019 20:00,-0.1115,4.5225,90,28,83.77,180,6.9
11/30/2019 21:00,-0.1115,4.5225,90,28,83.77,200,8.05
11/30/2019 22:00,-0.1115,4.5225,90,28,83.77,200,5.75
11/30/2019 23:00,-0.1115,4.5225,90,29,79.04,220,8.05
12/1/2019 0:00,-0.1115,4.5225,90,28,83.77,250,5.75
12/1/2019 1:00,-0.1115,4.5225,90,27,88.83,260,4.6
12/1/2019 2:00,-0.1115,4.5225,90,27,88.83,280,6.9
12/1/2019 3:00,-0.1115,4.5225,90,27,88.83,270,5.75
12/1/2019 4:00,-0.1115,4.5225,90,26,94.23,280,6.9
12/1/2019 5:00,-0.1115,4.5225,90,26,94.23,270,6.9
12/1/2019 6:00,-0.1115,4.5225,90,26,94.23,270,5.75
12/1/2019 7:00,-0.1115,4.5225,90,26,94.23,270,6.9
12/1/2019 8:00,-0.1115,4.5225,90,28,83.77,280,9.2
12/1/2019 9:00,-0.1115,4.5225,90,29,79.04,260,10.35
12/1/2019 10:00,-0.1115,4.5225,90,30,74.61,260,9.2
12/1/2019 11:00,-0.1115,4.5225,90,32,66.55,270,6.9
12/1/2019 12:00,-0.1115,4.5225,90,32,59.01,M,6.9
12/1/2019 13:00,-0.1115,4.5225,90,32,70.63,170,11.5
12/1/2019 14:00,-0.1115,4.5225,90,31,70.45,190,13.8
12/1/2019 15:00,-0.1115,4.5225,90,31,70.45,180,14.95
12/1/2019 16:00,-0.1115,4.5225,90,30,70.27,200,14.95
12/1/2019 17:00,-0.1115,4.5225,90,30,74.61,200,16.1
12/1/2019 18:00,-0.1115,4.5225,90,29,79.04,200,14.95
12/1/2019 19:00,-0.1115,4.5225,90,29,79.04,210,13.8
12/1/2019 20:00,-0.1115,4.5225,90,29,79.04,210,11.5
12/1/2019 21:00,-0.1115,4.5225,90,29,79.04,220,11.5
12/1/2019 22:00,-0.1115,4.5225,90,29,79.04,220,12.65
12/1/2019 23:00,-0.1115,4.5225,90,29,79.04,240,8.05
12/2/2019 0:00,-0.1115,4.5225,90,28,83.77,260,10.35
12/2/2019 1:00,-0.1115,4.5225,90,28,83.77,260,9.2
12/2/2019 2:00,-0.1115,4.5225,90,27,88.83,260,10.35
12/2/2019 3:00,-0.1115,4.5225,90,27,88.83,260,8.05
12/2/2019 4:00,-0.1115,4.5225,90,26,94.23,270,10.35
12/2/2019 5:00,-0.1115,4.5225,90,26,94.23,280,10.35
12/2/2019 6:00,-0.1115,4.5225,90,26,94.23,270,9.2
12/2/2019 7:00,-0.1115,4.5225,90,26,94.23,260,11.5
12/2/2019 8:00,-0.1115,4.5225,90,27,88.83,270,11.5
12/2/2019 9:00,-0.1115,4.5225,90,28,83.77,260,10.35
12/2/2019 10:00,-0.1115,4.5225,90,28,83.77,260,13.8
12/2/2019 11:00,-0.1115,4.5225,90,29,79.04,270,14.95
12/2/2019 12:00,-0.1115,4.5225,90,31,70.45,270,11.5
12/2/2019 13:00,-0.1115,4.5225,90,32,62.68,270,9.2
12/2/2019 14:00,-0.1115,4.5225,90,32,62.68,280,6.9
12/2/2019 15:00,-0.1115,4.5225,90,31,74.77,180,12.65
12/2/2019 16:00,-0.1115,4.5225,90,30,74.61,200,16.1
12/2/2019 17:00,-0.1115,4.5225,90,29,79.04,210,17.25
12/2/2019 18:00,-0.1115,4.5225,90,29,79.04,210,14.95
12/2/2019 19:00,-0.1115,4.5225,90,28,83.77,200,10.35
12/2/2019 20:00,-0.1115,4.5225,90,28,83.77,210,10.35
12/2/2019 21:00,-0.1115,4.5225,90,28,83.77,220,10.35
12/2/2019 22:00,-0.1115,4.5225,90,28,83.77,220,10.35
12/2/2019 23:00,-0.1115,4.5225,90,28,83.77,230,8.05
12/3/2019 0:00,-0.1115,4.5225,90,28,83.77,240,6.9
12/3/2019 1:00,-0.1115,4.5225,90,27,88.83,240,6.9
12/3/2019 2:00,-0.1115,4.5225,90,27,88.83,260,5.75
12/3/2019 3:00,-0.1115,4.5225,90,26,94.23,280,5.75
12/3/2019 4:00,-0.1115,4.5225,90,26,94.23,270,4.6
12/3/2019 5:00,-0.1115,4.5225,90,26,94.23,270,6.9
12/3/2019 6:00,-0.1115,4.5225,90,26,94.23,270,8.05
12/3/2019 7:00,-0.1115,4.5225,90,26,94.23,270,10.35
12/3/2019 8:00,-0.1115,4.5225,90,28,83.77,270,8.05
12/3/2019 9:00,-0.1115,4.5225,90,30,66.15,270,9.2
12/3/2019 10:00,-0.1115,4.5225,90,31,62.47,260,9.2
12/3/2019 11:00,-0.1115,4.5225,90,32,59.01,250,6.9
12/3/2019 12:00,-0.1115,4.5225,90,32,59.01,M,4.6
12/3/2019 13:00,-0.1115,4.5225,90,33,62.9,180,11.5
12/3/2019 14:00,-0.1115,4.5225,90,32,66.55,180,11.5
12/3/2019 15:00,-0.1115,4.5225,90,31,70.45,180,13.8
12/3/2019 16:00,-0.1115,4.5225,90,31,70.45,190,12.65
12/3/2019 17:00,-0.1115,4.5225,90,30,79.18,180,10.35
12/3/2019 18:00,-0.1115,4.5225,90,29,79.04,190,10.35
12/3/2019 19:00,-0.1115,4.5225,90,28,88.9,190,9.2
12/3/2019 20:00,-0.1115,4.5225,90,29,83.88,200,10.35
12/3/2019 21:00,-0.1115,4.5225,90,29,83.88,210,10.35
12/3/2019 22:00,-0.1115,4.5225,90,29,83.88,220,10.35
12/3/2019 23:00,-0.1115,4.5225,90,28,88.9,230,6.9
12/4/2019 0:00,-0.1115,4.5225,90,28,88.9,210,5.75
12/4/2019 1:00,-0.1115,4.5225,90,28,88.9,240,8.05
12/4/2019 2:00,-0.1115,4.5225,90,28,88.9,270,6.9
12/4/2019 3:00,-0.1115,4.5225,90,27,94.27,270,4.6
12/4/2019 4:00,-0.1115,4.5225,90,27,88.83,250,5.75
12/4/2019 5:00,-0.1115,4.5225,90,26,94.23,270,8.05
12/4/2019 6:00,-0.1115,4.5225,90,26,88.75,280,8.05
12/4/2019 7:00,-0.1115,4.5225,90,27,88.83,270,8.05
12/4/2019 8:00,-0.1115,4.5225,90,28,83.77,270,9.2
12/4/2019 9:00,-0.1115,4.5225,90,30,74.61,250,10.35
12/4/2019 10:00,-0.1115,4.5225,90,31,66.35,260,9.2
12/4/2019 11:00,-0.1115,4.5225,90,32,62.68,220,6.9
12/4/2019 12:00,-0.1115,4.5225,90,32,62.68,170,10.35
12/4/2019 13:00,-0.1115,4.5225,90,31,66.35,170,12.65
12/4/2019 14:00,-0.1115,4.5225,90,31,66.35,170,12.65
12/4/2019 15:00,-0.1115,4.5225,90,30,74.61,180,13.8
12/4/2019 16:00,-0.1115,4.5225,90,30,79.18,190,12.65
12/4/2019 17:00,-0.1115,4.5225,90,29,83.88,190,13.8
12/4/2019 18:00,-0.1115,4.5225,90,29,74.44,200,11.5
12/4/2019 19:00,-0.1115,4.5225,90,29,83.88,210,10.35
12/4/2019 20:00,-0.1115,4.5225,90,29,79.04,220,10.35
12/4/2019 21:00,-0.1115,4.5225,90,28,83.77,220,9.2
12/4/2019 22:00,-0.1115,4.5225,90,28,83.77,220,9.2
12/4/2019 23:00,-0.1115,4.5225,90,28,83.77,210,5.75
12/5/2019 0:00,-0.1115,4.5225,90,28,83.77,220,8.05
12/5/2019 1:00,-0.1115,4.5225,90,28,83.77,230,6.9
12/5/2019 2:00,-0.1115,4.5225,90,27,88.83,270,6.9
12/5/2019 3:00,-0.1115,4.5225,90,26,94.23,270,6.9
12/5/2019 4:00,-0.1115,4.5225,90,26,94.23,280,6.9
12/5/2019 5:00,-0.1115,4.5225,90,26,88.75,280,8.05
12/5/2019 6:00,-0.1115,4.5225,90,26,88.75,270,8.05
12/5/2019 7:00,-0.1115,4.5225,90,26,94.23,280,5.75
12/5/2019 8:00,-0.1115,4.5225,90,27,88.83,270,9.2
12/5/2019 12:00,-0.1115,4.5225,90,32,59.01,190,10.35
12/5/2019 13:00,-0.1115,4.5225,90,32,62.68,190,12.65
12/5/2019 14:00,-0.1115,4.5225,90,31,66.35,190,12.65
12/5/2019 15:00,-0.1115,4.5225,90,31,66.35,180,12.65
12/5/2019 16:00,-0.1115,4.5225,90,30,74.61,200,13.8
12/5/2019 17:00,-0.1115,4.5225,90,29,79.04,190,12.65
12/5/2019 18:00,-0.1115,4.5225,90,28,83.77,180,9.2
12/5/2019 19:00,-0.1115,4.5225,90,28,88.9,200,9.2
12/5/2019 20:00,-0.1115,4.5225,90,28,83.77,190,6.9
12/5/2019 21:00,-0.1115,4.5225,90,28,83.77,210,8.05
12/5/2019 22:00,-0.1115,4.5225,90,28,83.77,220,10.35
12/5/2019 23:00,-0.1115,4.5225,90,28,83.77,220,9.2
12/6/2019 0:00,-0.1115,4.5225,90,28,83.77,230,9.2
12/6/2019 1:00,-0.1115,4.5225,90,27,88.83,280,5.75
12/6/2019 2:00,-0.1115,4.5225,90,26,94.23,280,4.6
12/6/2019 3:00,-0.1115,4.5225,90,26,94.23,280,4.6
12/6/2019 4:00,-0.1115,4.5225,90,26,94.23,270,6.9
12/6/2019 5:00,-0.1115,4.5225,90,26,94.23,270,6.9
12/6/2019 6:00,-0.1115,4.5225,90,26,94.23,270,8.05
12/6/2019 7:00,-0.1115,4.5225,90,26,94.23,280,6.9
12/6/2019 8:00,-0.1115,4.5225,90,28,83.77,280,9.2
12/6/2019 9:00,-0.1115,4.5225,90,29,74.44,270,9.2
12/6/2019 10:00,-0.1115,4.5225,90,30,70.27,260,10.35
12/6/2019 11:00,-0.1115,4.5225,90,32,59.01,230,8.05
12/6/2019 12:00,-0.1115,4.5225,90,31,62.47,200,9.2
12/6/2019 13:00,-0.1115,4.5225,90,32,59.01,180,13.8
12/6/2019 14:00,-0.1115,4.5225,90,32,59.01,180,12.65
12/6/2019 15:00,-0.1115,4.5225,90,31,66.35,190,13.8
12/6/2019 16:00,-0.1115,4.5225,90,31,66.35,190,12.65
12/6/2019 17:00,-0.1115,4.5225,90,30,70.27,190,11.5
12/6/2019 18:00,-0.1115,4.5225,90,29,79.04,210,10.35
12/6/2019 19:00,-0.1115,4.5225,90,28,83.77,190,10.35
12/6/2019 20:00,-0.1115,4.5225,90,29,79.04,220,12.65
12/6/2019 21:00,-0.1115,4.5225,90,29,79.04,210,8.05
12/7/2019 0:00,-0.1115,4.5225,90,27,83.66,270,5.75
12/7/2019 2:00,-0.1115,4.5225,90,26,88.75,270,6.9
12/7/2019 3:00,-0.1115,4.5225,90,26,88.75,260,4.6
12/7/2019 4:00,-0.1115,4.5225,90,26,88.75,260,6.9
12/7/2019 5:00,-0.1115,4.5225,90,26,88.75,270,8.05
12/7/2019 6:00,-0.1115,4.5225,90,26,88.75,280,5.75
12/7/2019 8:00,-0.1115,4.5225,90,27,78.76,270,6.9
12/7/2019 9:00,-0.1115,4.5225,90,29,70.08,270,6.9
12/7/2019 10:00,-0.1115,4.5225,90,30,66.15,240,6.9
12/7/2019 11:00,-0.1115,4.5225,90,31,66.35,210,9.2
12/7/2019 12:00,-0.1115,4.5225,90,31,70.45,190,11.5
12/7/2019 13:00,-0.1115,4.5225,90,31,70.45,180,12.65
12/7/2019 14:00,-0.1115,4.5225,90,30,70.27,190,14.95
12/7/2019 16:00,-0.1115,4.5225,90,30,74.61,190,12.65
12/7/2019 17:00,-0.1115,4.5225,90,29,74.44,190,12.65
12/7/2019 18:00,-0.1115,4.5225,90,28,83.77,210,12.65
12/7/2019 19:00,-0.1115,4.5225,90,28,83.77,220,12.65
12/7/2019 20:00,-0.1115,4.5225,90,28,83.77,230,8.05
12/7/2019 21:00,-0.1115,4.5225,90,28,83.77,220,8.05
12/7/2019 22:00,-0.1115,4.5225,90,28,83.77,230,8.05
12/7/2019 23:00,-0.1115,4.5225,90,28,83.77,250,5.75
12/8/2019 0:00,-0.1115,4.5225,90,27,88.83,240,5.75
12/8/2019 1:00,-0.1115,4.5225,90,27,88.83,250,5.75
12/8/2019 2:00,-0.1115,4.5225,90,27,88.83,270,6.9
12/8/2019 3:00,-0.1115,4.5225,90,26,94.23,280,6.9
12/8/2019 4:00,-0.1115,4.5225,90,26,88.75,280,8.05
12/8/2019 5:00,-0.1115,4.5225,90,26,88.75,270,8.05
12/8/2019 6:00,-0.1115,4.5225,90,26,88.75,280,8.05
12/8/2019 7:00,-0.1115,4.5225,90,26,88.75,270,6.9
12/8/2019 8:00,-0.1115,4.5225,90,28,78.9,270,6.9
12/8/2019 9:00,-0.1115,4.5225,90,30,70.27,230,6.9
12/8/2019 10:00,-0.1115,4.5225,90,31,62.47,160,5.75
12/8/2019 11:00,-0.1115,4.5225,90,32,59.01,160,6.9
12/8/2019 12:00,-0.1115,4.5225,90,31,62.47,180,9.2
12/8/2019 13:00,-0.1115,4.5225,90,31,66.35,170,11.5
12/8/2019 14:00,-0.1115,4.5225,90,31,66.35,180,11.5
12/8/2019 15:00,-0.1115,4.5225,90,30,70.27,180,10.35
12/8/2019 16:00,-0.1115,4.5225,90,30,70.27,180,10.35
12/8/2019 17:00,-0.1115,4.5225,90,29,79.04,170,9.2
12/8/2019 18:00,-0.1115,4.5225,90,28,88.9,190,10.35
12/8/2019 19:00,-0.1115,4.5225,90,28,88.9,190,8.05
12/8/2019 20:00,-0.1115,4.5225,90,28,83.77,190,8.05
12/8/2019 21:00,-0.1115,4.5225,90,28,83.77,190,9.2
12/8/2019 22:00,-0.1115,4.5225,90,28,83.77,210,10.35
12/8/2019 23:00,-0.1115,4.5225,90,28,83.77,210,9.2
